YEAR:Period,CostType,VALUE
2020-2050,CAP,185526.12057078278
,CAP,54929.1638053394
2020-2050,FIX,57228.54398469585
,FIX,13782.854686824952
2020-2050,VAR,-44845.68324082627
,VAR,-29976.06503200259
