YEAR:Period,CostType,VALUE
2020-2050,CAP,146495.39413671198
,CAP,40257.02886884083
2020-2050,FIX,52580.23003585046
,FIX,12464.6272160063
2020-2050,VAR,-73929.45947216298
,VAR,-36706.44090366804
