YEAR:Period,CostType,VALUE
2020-2050,CAP,127861.57774864217
,CAP,29981.190192743983
2020-2050,FIX,46598.13903463128
,FIX,10163.410118886875
2020-2050,VAR,-59887.53141342744
,VAR,-36047.5997537417
