YEAR:Period,CostType,VALUE
2020-2050,CAP,139856.22295685057
,CAP,33841.81340045381
2020-2050,FIX,50863.08875299481
,FIX,10916.862772403212
2020-2050,VAR,-79635.13686612328
,VAR,-39289.71470951155
