YEAR:Period,CostType,VALUE
2020-2050,CAP,144033.3785383235
,CAP,41616.52390168888
2020-2050,FIX,55312.32160784063
,FIX,13414.594985234322
2020-2050,VAR,-77970.42312481
,VAR,-32687.99999071601
