YEAR:Period,CostType,VALUE
2020-2050,CAP,208192.40063476795
,CAP,66835.45087073442
2020-2050,FIX,64578.175754421325
,FIX,16609.34340133852
2020-2050,VAR,-57999.36039615578
,VAR,-28365.289938903512
