YEAR:Period,CostType,VALUE
2020-2050,CAP,131495.6128324681
,CAP,37907.63212184981
2020-2050,FIX,50338.974959144136
,FIX,12190.571320065836
2020-2050,VAR,-63759.67471462264
,VAR,-33934.424494393315
