YEAR:Period,CostType,VALUE
2020-2050,CAP,153267.85730819657
,CAP,42283.8253670604
2020-2050,FIX,53350.34617583188
,FIX,12383.035546198918
2020-2050,VAR,-57053.13368199021
,VAR,-32151.731975538085
