YEAR:Period,CostType,VALUE
2020-2050,CAP,148767.60730035446
,CAP,40657.8736766269
2020-2050,FIX,53965.88435983325
,FIX,12653.296844759221
2020-2050,VAR,-83165.81699821203
,VAR,-36788.130138864915
