YEAR:Period,CostType,VALUE
2020-2050,CAP,158941.76517047128
,CAP,41609.0585397439
2020-2050,FIX,56177.31976442615
,FIX,12755.382684588267
2020-2050,VAR,-76342.2361975328
,VAR,-34118.139090853
