YEAR:Period,CostType,VALUE
2020-2050,CAP,137771.98250409163
,CAP,41656.548534470494
2020-2050,FIX,51601.905821020395
,FIX,12540.141177083904
2020-2050,VAR,-60625.99237939282
,VAR,-32980.568748541205
