YEAR:Period,CostType,VALUE
2020-2050,CAP,250852.61427868472
,CAP,72562.80058401782
2020-2050,FIX,58051.67270524486
,FIX,15025.490531697655
2020-2050,VAR,-51346.05786287489
,VAR,-27798.86323397488
