YEAR:Period,CostType,VALUE
2020-2050,CAP,142601.37282721588
,CAP,31630.636568158323
2020-2050,FIX,46281.011891146474
,FIX,10411.677602153159
2020-2050,VAR,-62202.439106055564
,VAR,-36167.77497648722
