YEAR:Period,CostType,VALUE
2020-2050,CAP,136218.23552491624
,CAP,39167.5516596948
2020-2050,FIX,51016.82857151286
,FIX,12283.522388831869
2020-2050,VAR,-60741.40913724365
,VAR,-33231.9858431091
