YEAR:Period,CostType,VALUE
2020-2050,CAP,156571.13153730493
,CAP,45948.147727494885
2020-2050,FIX,55616.43040102266
,FIX,13611.020304038895
2020-2050,VAR,-64573.817658098065
,VAR,-31341.510616522155
