YEAR:Period,CostType,VALUE
2020-2050,CAP,139866.17916356778
,CAP,37723.023182133446
2020-2050,FIX,51588.72232634174
,FIX,11664.879048256904
2020-2050,VAR,-76028.61377445683
,VAR,-37981.41409329242
