YEAR:Period,CostType,VALUE
2020-2050,CAP,150362.38617706747
,CAP,41286.04119956563
2020-2050,FIX,52999.47282339857
,FIX,12561.488734016153
2020-2050,VAR,-71847.6043163289
,VAR,-35475.35449907275
