YEAR:Period,CostType,VALUE
2020-2050,CAP,225143.47650494002
,CAP,64544.100369844455
2020-2050,FIX,59382.24565519812
,FIX,14573.264938374741
2020-2050,VAR,-87128.90329068559
,VAR,-35846.47927972781
