YEAR:Period,CostType,VALUE
2020-2050,CAP,199234.82879275866
,CAP,47451.922332927345
2020-2050,FIX,61308.940318353176
,FIX,13340.283609801416
2020-2050,VAR,-77116.89924037628
,VAR,-33904.84217213739
