YEAR:Period,CostType,VALUE
2020-2050,CAP,127832.95529028501
,CAP,34387.80993039808
2020-2050,FIX,47790.69457563128
,FIX,10982.53576504693
2020-2050,VAR,-55621.55186999224
,VAR,-34819.36570215427
