YEAR:Period,CostType,VALUE
2020-2050,CAP,141233.71861853442
,CAP,33300.18239625663
2020-2050,FIX,45895.79721883661
,FIX,10333.954317992217
2020-2050,VAR,-63173.035759158534
,VAR,-36178.75390663864
