YEAR:Period,CostType,VALUE
2020-2050,CAP,196688.01765259853
,CAP,48789.353327521254
2020-2050,FIX,59781.00520718133
,FIX,13082.506509894387
2020-2050,VAR,-69088.75266931514
,VAR,-34176.3709944686
