YEAR,TECHNOLOGY:Type,VALUE
2025,ELC,3.18300000000002
2026,ELC,4.447000000000015
2027,ELC,5.801000000000013
2028,ELC,7.250000000000014
2029,ELC,8.797000000000017
2030,ELC,10.45500000000002
2031,ELC,12.240000000000014
2032,ELC,14.152000000000026
2033,ELC,16.206000000000017
2034,ELC,18.409000000000017
2035,ELC,20.78500000000002
2036,ELC,23.34000000000001
2037,ELC,26.082000000000022
2038,ELC,29.037000000000013
2039,ELC,33.41400000000001
2040,ELC,38.10000000000001
2041,ELC,43.10200000000002
2042,ELC,50.393
2043,ELC,58.114000000000026
2044,ELC,66.353
2045,ELC,72.862
2046,ELC,78.535
2047,ELC,84.70200000000001
2048,ELC,92.13700000000001
2049,ELC,103.298
2050,ELC,115.23999999999998
2021,GAS,29.244
2022,GAS,31.354000000000003
2023,GAS,33.574
2024,GAS,35.914
2025,GAS,36.16299999999998
2026,GAS,35.15499999999999
2027,GAS,34.193999999999996
2028,GAS,33.29599999999999
2029,GAS,32.464999999999975
2030,GAS,31.685999999999986
2031,GAS,30.223999999999982
2032,GAS,28.76199999999998
2033,GAS,27.29999999999998
2034,GAS,25.83799999999998
2035,GAS,24.37599999999998
2036,GAS,22.912999999999982
2037,GAS,21.45099999999998
2038,GAS,19.97899999999999
2039,GAS,18.516999999999975
2040,GAS,17.055000000000057
2041,GAS,15.589000000000013
2042,GAS,12.008999999999997
2043,GAS,8.326999999999975
2031,HYB,0.7450000000000085
2032,HYB,1.5520000000000107
2033,HYB,2.4100000000000046
2034,HYB,3.331000000000007
2035,HYB,4.316999999999997
2036,HYB,5.356000000000002
2037,HYB,6.450000000000005
2038,HYB,7.618999999999997
2039,HYB,7.619000000000013
2040,HYB,7.618999999999933
2041,HYB,7.618999999999976
2042,HYB,7.6190000000000015
2043,HYB,7.6190000000000015
2044,HYB,7.6190000000000015
2045,HYB,7.619000000000003
2046,HYB,7.619000000000003
2047,HYB,7.619000000000003
2048,HYB,6.873999999999995
2049,HYB,6.066999999999992
2050,HYB,5.209
2021,DSLBIO,14.656000000000004
2022,DSLBIO,15.176
2023,DSLBIO,15.745999999999999
2024,DSLBIO,16.356
2025,DSLBIO,17.016000000000005
2026,DSLBIO,16.8
2027,DSLBIO,16.631000000000004
2028,DSLBIO,16.519
2029,DSLBIO,16.454
2030,DSLBIO,16.444
2031,DSLBIO,16.502999999999997
2032,DSLBIO,16.615
2033,DSLBIO,16.785
2034,DSLBIO,17.022000000000002
2035,DSLBIO,17.334
2036,DSLBIO,17.716000000000005
2037,DSLBIO,18.160999999999998
2038,DSLBIO,18.692000000000004
2039,DSLBIO,19.298000000000005
2040,DSLBIO,19.986000000000004
2044,GAS,4.524999999999998
2045,GAS,2.823999999999996
2046,GAS,2.36900000000001
2047,GAS,1.8679999999999823
2048,GAS,1.3039999999999867
2049,GAS,0.6730000000000044
2041,DSLBIO,20.762
2042,DSLBIO,21.791
2043,DSLBIO,22.905
2044,DSLBIO,24.124
2045,DSLBIO,25.439
2046,DSLBIO,26.86799999999999
2047,DSLBIO,28.403
2048,DSLBIO,30.05
2049,DSLBIO,28.707999999999995
2050,DSLBIO,27.31500000000001
2021,ELC,0.629
2022,ELC,0.71
2023,ELC,0.7909999999999999
2024,ELC,0.8719999999999997
2021,JET,0.6539999999999999
2022,JET,0.6869999999999998
2023,JET,0.7210000000000002
2024,JET,0.7550000000000001
2025,JET,0.789
2026,JET,0.7790000000000001
2027,JET,0.7700000000000001
2028,JET,0.7629999999999999
2029,JET,0.758
2030,JET,0.755
2031,JET,0.7540000000000001
2032,JET,0.7549999999999997
2033,JET,0.7580000000000001
2034,JET,0.7630000000000001
2035,JET,0.7700000000000001
2036,JET,0.7789999999999999
2037,JET,0.79
2038,JET,0.803
2039,JET,0.8179999999999998
2040,JET,0.8339999999999999
2041,JET,0.8529999999999998
2042,JET,0.8729999999999998
2043,JET,0.8949999999999998
2044,JET,0.918
2045,JET,0.943
2046,JET,0.9699999999999998
2047,JET,0.997
2048,JET,1.027
2049,JET,1.057
2050,JET,1.0889999999999995
