YEAR,TECHNOLOGY:Type,VALUE
2021,GAS,16.913645
2022,GAS,16.128145
2023,GAS,14.336103
2024,GAS,12.544061
2025,GAS,10.752088999999998
2026,GAS,8.272182956521739
2021,DSLBDL,15.836355000000001
2022,DSLBDL,15.477487999999996
2023,DSLBDL,16.781893999999994
2024,DSLBDL,18.230836000000004
2025,DSLBDL,19.739778
2026,DSLBDL,21.689263913043476
2027,DSLBDL,23.190525913043473
2028,DSLBDL,22.80067279789429
2029,DSLBDL,22.34173328304592
2030,DSLBDL,21.997524167896735
2031,DSLBDL,20.869386740004884
2032,DSLBDL,21.309258739762537
2033,DSLBDL,21.77165116590795
2034,DSLBDL,22.193866162560013
2035,DSLBDL,22.741438162317657
2036,DSLBDL,23.23997358535749
2037,DSLBDL,26.986263337728378
2038,DSLBDL,20.35115472779342
2039,DSLBDL,12.265184147108688
2022,ELC,3.7433669999999992
2023,ELC,6.393942999999998
2024,ELC,9.030133000000001
2025,ELC,11.736263
2026,ELC,14.735563130434786
2027,ELC,17.871799086956525
2028,ELC,22.569964202105698
2029,ELC,27.493882716954086
2030,ELC,32.47850383210326
2031,ELC,38.40124325999512
2032,ELC,41.39583126023747
2033,ELC,44.53953883409205
2034,ELC,47.93344383743998
2035,ELC,51.42970183768234
2036,ELC,55.20175641464252
2037,ELC,55.96075666227162
2038,ELC,67.34371527220658
2039,ELC,80.46737585289132
2040,ELC,94.81090551125327
2041,ELC,102.01326778870974
2042,ELC,109.60240000000002
2043,ELC,115.87511000000002
2044,ELC,122.49445
2045,ELC,129.50589
2046,ELC,136.91623
2047,ELC,144.75132
2048,ELC,153.01775
2049,ELC,161.7696
2050,ELC,171.0223
2051,ELC,180.79090000000002
2052,ELC,191.13090000000005
2053,ELC,202.06659999999997
2054,ELC,213.61249999999998
2055,ELC,225.8395
2027,GAS,6.252295
2028,GAS,4.689223
2029,GAS,3.126144
2030,GAS,1.563072
2040,DSLBDL,3.2373244887467285
2041,DSLBDL,1.6557222112902603
2021,JET,0.6099999999999998
2022,JET,0.64155
2023,JET,0.6731
2024,JET,0.70466
2025,JET,0.7362099999999998
2026,JET,0.76776
2027,JET,0.79931
2028,JET,0.83086
2029,JET,0.8624100000000002
2030,JET,0.8939700000000002
2031,JET,0.92552
2032,JET,0.9570699999999998
2033,JET,0.98862
2034,JET,1.02017
2035,JET,1.0517200000000002
2036,JET,1.0832800000000002
2037,JET,1.1148300000000002
2038,JET,1.1463800000000002
2039,JET,1.17793
2040,JET,1.20948
2041,JET,1.24103
2042,JET,1.2725900000000003
2043,JET,1.3041400000000003
2044,JET,1.3356899999999998
2045,JET,1.36724
2046,JET,1.39879
2047,JET,1.4303400000000002
2048,JET,1.4619
2049,JET,1.4934500000000002
2050,JET,1.5249999999999997
2051,JET,1.5570300000000006
2052,JET,1.58972
2053,JET,1.6231099999999998
2054,JET,1.6571899999999995
2055,JET,1.6919900000000003
