YEAR,TECHNOLOGY:Type,VALUE
2021,GAS,16.913645000000002
2022,GAS,16.128145
2023,GAS,14.336103
2024,GAS,12.544061
2025,GAS,10.752088999999998
2026,GAS,9.059585
2027,GAS,7.367143
2028,GAS,5.6149450000000005
2029,GAS,3.803016
2030,GAS,1.921416
2021,DSLBDL,15.836355000000001
2022,DSLBDL,14.255438
2023,DSLBDL,14.302323999999992
2024,DSLBDL,14.458825999999998
2025,DSLBDL,12.874762
2026,DSLBDL,11.947386304347825
2027,DSLBDL,11.164138260869565
2028,DSLBDL,10.162223217391306
2029,DSLBDL,8.944840173913043
2030,DSLBDL,7.3300474782608696
2031,DSLBDL,5.716957434782609
2032,DSLBDL,5.7468080066889655
2033,DSLBDL,5.821258578595315
2034,DSLBDL,3.6269348621110686
2035,DSLBDL,1.716866591913199
2036,DSLBDL,0.6286581538704779
2037,DSLBDL,3.683631412293868
2038,DSLBDL,4.389311391304358
2022,ELC,4.965416999999998
2023,ELC,8.873513
2024,ELC,12.802143000000004
2025,ELC,18.601278999999995
2026,ELC,23.73719869565218
2027,ELC,28.88308873913044
2028,ELC,34.44147178260867
2029,ELC,40.438233826086964
2030,ELC,47.08484652173911
2031,ELC,53.93176256521739
2032,ELC,57.42564199331104
2033,ELC,61.055841421404686
2034,ELC,67.17472513788891
2035,ELC,73.24840340808679
2036,ELC,78.73840184612953
2037,ELC,80.33252858770615
2038,ELC,84.53241860869565
2039,ELC,94.13201999999998
2040,ELC,99.63641
2041,ELC,105.46343000000002
2042,ELC,111.62154000000002
2043,ELC,118.13954
2044,ELC,125.02560999999999
2045,ELC,132.32793
2046,ELC,140.05464
2047,ELC,148.23378999999997
2048,ELC,156.87354999999997
2049,ELC,166.03102
2050,ELC,175.72385000000003
2051,ELC,185.96963
2052,ELC,196.82703
2053,ELC,208.32358999999997
2054,ELC,220.47660000000002
2055,ELC,233.3613
2021,JET,0.6099999999999998
2022,JET,0.64155
2023,JET,0.6731
2024,JET,0.6426000000000001
2025,JET,0.6121
2026,JET,0.5816000000000001
2027,JET,0.5511000000000001
2028,JET,0.5206
2029,JET,0.4901
2030,JET,0.4596
2031,JET,0.4291
2032,JET,0.3986
2033,JET,0.3681
2034,JET,0.3376
2035,JET,0.3071
2036,JET,0.2766
2037,JET,0.2461
2038,JET,0.2156
2039,JET,0.1851
2040,JET,0.1241000000000001
2041,JET,0.1241
2042,JET,0.1241
2043,JET,0.1241
2044,JET,0.1241
2045,JET,0.1241
2046,JET,0.1241
2047,JET,0.1241
2048,JET,0.1241
2049,JET,0.1241
2024,H2,0.0620599999999997
2025,H2,0.1241099999999998
2026,H2,0.1861599999999999
2027,H2,0.2482099999999999
2028,H2,0.3102599999999999
2029,H2,0.3723099999999999
2030,H2,0.4343699999999999
2031,H2,0.4964199999999998
2032,H2,0.5584700000000002
2033,H2,0.6205199999999998
2034,H2,0.6825699999999999
2035,H2,0.7446199999999998
2036,H2,0.8066799999999996
2037,H2,0.86873
2038,H2,0.93078
2039,H2,0.99283
2040,H2,1.08538
2041,H2,1.11693
2042,H2,1.1484900000000002
2043,H2,1.18004
2044,H2,1.2115899999999995
2045,H2,1.24314
2046,H2,1.27469
2047,H2,1.3062399999999996
2048,H2,1.3377999999999997
2049,H2,1.36935
2050,H2,1.525
2051,H2,1.5570300000000006
2052,H2,1.5897200000000002
2053,H2,1.62311
2054,H2,1.6571899999999995
2055,H2,1.6919899999999997
