YEAR,TECHNOLOGY:Type,VALUE
2021,GAS,16.913645
2022,GAS,16.128145
2023,GAS,14.336103
2024,GAS,12.544061
2025,GAS,10.752088999999998
2026,GAS,9.059585
2027,GAS,7.309886999999994
2028,GAS,5.6149450000000005
2029,GAS,3.803016
2030,GAS,1.921416
2021,DSLBDL,15.836355000000001
2022,DSLBDL,16.6893042044319
2023,DSLBDL,17.993710204431906
2024,DSLBDL,19.44265220443191
2025,DSLBDL,20.951594204431906
2026,DSLBDL,20.511691362187392
2027,DSLBDL,20.159902184186464
2028,DSLBDL,20.916108293327902
2029,DSLBDL,20.694550241179037
2030,DSLBDL,20.61767335405487
2031,DSLBDL,20.224692584217287
2032,DSLBDL,20.664203209094282
2033,DSLBDL,21.15321383397127
2034,DSLBDL,21.73245921250608
2035,DSLBDL,22.345669837383063
2036,DSLBDL,23.023480462260057
2037,DSLBDL,22.17232003825731
2038,DSLBDL,17.382154714294007
2039,DSLBDL,12.13327904505619
2040,DSLBDL,6.30942271197958
2041,DSLBDL,5.903452690356842
2042,DSLBDL,6.1223678972867575
2043,DSLBDL,4.698319434724953
2044,DSLBDL,3.6890826496284848
2045,DSLBDL,1.2186002915270653
2022,ELC,2.531550795568094
2023,ELC,5.182126795568094
2024,ELC,7.818316795568094
2025,ELC,10.524446795568096
2026,ELC,13.58462363781261
2027,ELC,16.770490815813535
2028,ELC,18.929766706672087
2029,ELC,22.349513758820972
2030,ELC,25.87875064594514
2031,ELC,29.92852741578271
2032,ELC,31.437696790905715
2033,ELC,33.08037616602874
2034,ELC,34.85487078749392
2035,ELC,36.83632016261693
2036,ELC,38.993699537739936
2037,ELC,42.92949996174271
2038,ELC,51.062815285705994
2039,ELC,59.961700954943815
2040,ELC,69.73201728802043
2041,ELC,74.40904730964314
2042,ELC,78.79487210271324
2043,ELC,85.18572056527503
2044,ELC,91.53229735037151
2045,ELC,99.75853970847294
2046,ELC,107.15986999999998
2047,ELC,113.79746999999998
2048,ELC,120.89821
2049,ELC,128.51923
2050,ELC,136.67829
2051,ELC,145.39294
2052,ELC,154.72220000000002
2053,ELC,164.69335
2054,ELC,175.32385
2055,ELC,186.68905000000018
2021,JET,0.6099999999999998
2022,JET,0.64155
2023,JET,0.6731
2024,JET,0.70466
2025,JET,0.7362099999999998
2026,JET,0.7405099999999997
2027,JET,0.7457999999999999
2028,JET,0.7521499999999998
2029,JET,0.7596199999999999
2030,JET,0.7683099999999998
2031,JET,0.7781799999999998
2032,JET,0.7893499999999998
2033,JET,0.8017199999999997
2034,JET,0.8153599999999999
2035,JET,0.8303
2036,JET,0.8464699999999998
2037,JET,0.86385
2038,JET,0.88239
2039,JET,0.90217
2040,JET,0.92306
2041,JET,0.94507
2042,JET,0.96813
2043,JET,0.99223
2044,JET,1.01728
2045,JET,1.04332
2046,JET,1.0702600000000002
2047,JET,1.09806
2048,JET,1.12664
2049,JET,1.15603
2050,JET,1.18615
2051,JET,1.2173
2052,JET,1.24965
2053,JET,1.2831699999999997
2054,JET,1.31781
2055,JET,1.35359
