YEAR,CostType,VALUE
2029,CAP,5435.695997815083
2030,CAP,5896.653829339522
2031,CAP,6669.97841621609
2032,CAP,4201.010943678171
2033,CAP,2766.841339579996
2034,CAP,2502.446622432884
2035,CAP,1984.1533524405831
2036,CAP,2661.5230450774548
2037,CAP,6008.08177764058
2038,CAP,5654.234714228871
2039,CAP,6869.092355667961
2040,CAP,7196.773913905804
2041,CAP,5490.229029595946
2042,CAP,5546.337693106137
2043,CAP,5643.186441779556
2044,CAP,5493.186495505888
2045,CAP,5932.887446854897
2046,CAP,6348.01964695428
2047,CAP,4956.252130805847
2048,CAP,5244.328483878323
2049,CAP,5355.3726882144965
2050,CAP,5909.304587444414
2051,CAP,6065.176077893114
2052,CAP,8428.45694256037
2053,CAP,7976.0906970652
2054,CAP,9992.209696027521
2055,CAP,11519.61361184208
2024,CAP,4914.364845145851
2025,CAP,10993.712383328271
2021,CAP,2710.729552357368
2023,CAP,4188.901863878219
2022,CAP,6356.509267546811
2026,CAP,3343.504570027407
2028,CAP,2550.0564319701393
2027,CAP,2532.506898292832
2021,FIX,1266.5888293093167
2022,FIX,1277.6244154439084
2023,FIX,1286.9087394791522
2024,FIX,1342.56378629072
2025,FIX,1522.6143792506878
2026,FIX,1526.8222816324278
2027,FIX,1514.3424484311947
2028,FIX,1495.855297480568
2029,FIX,1523.9357650179827
2030,FIX,1555.4644767783716
2031,FIX,1599.3441733061306
2032,FIX,1659.3057201694878
2033,FIX,1698.079430832216
2034,FIX,1732.6525992575844
2035,FIX,1759.4972666130418
2036,FIX,1798.7815550761409
2037,FIX,1831.5984178193644
2038,FIX,1837.5865399052338
2039,FIX,1850.2665342548294
2040,FIX,1862.3813154280406
2041,FIX,1922.8292093427028
2042,FIX,1984.2635516805021
2043,FIX,2051.351191944978
2044,FIX,2117.0448467188035
2045,FIX,2185.1910397580104
2046,FIX,2141.411741032681
2047,FIX,2214.785140742859
2048,FIX,2294.7371492422753
2049,FIX,2365.967841837621
2050,FIX,2453.637113144965
2051,FIX,2549.9494027288297
2052,FIX,2625.5545263937197
2053,FIX,2702.8105072207486
2054,FIX,2781.41331166323
2055,FIX,2765.409795129253
2021,VAR,12.887903525477942
2022,VAR,-210.60882153435244
2023,VAR,51.584803352329
2024,VAR,113.68693120619743
2025,VAR,-386.6525832235556
2026,VAR,-306.750208735556
2027,VAR,-189.11967766543955
2028,VAR,-57.31124071329608
2029,VAR,-256.30888932023714
2030,VAR,-578.8026888883751
2031,VAR,-969.1259938747838
2032,VAR,-1275.6715135422412
2033,VAR,-1368.2667292980414
2034,VAR,-1429.7040344681236
2035,VAR,-1531.5204060305434
2036,VAR,-1598.540243473173
2037,VAR,-1650.1430605048502
2038,VAR,-1803.7735923566188
2039,VAR,-2119.6010072295503
2040,VAR,-2495.329161992894
2041,VAR,-2646.7676344608803
2042,VAR,-2826.393628127007
2043,VAR,-3067.46436616112
2044,VAR,-3189.8208933552023
2045,VAR,-3315.2997472757434
2046,VAR,-3426.7037743748974
2047,VAR,-3618.3665707580603
2048,VAR,-3862.621101630963
2049,VAR,-4390.959356080919
2050,VAR,-4900.111656714534
2051,VAR,-5324.330007472542
2052,VAR,-5577.12195678276
2053,VAR,-5835.349784659017
2054,VAR,-6101.919144263902
2055,VAR,-5712.799899654474
