YEAR,CostType,VALUE
2029,CAP,5458.5089620992185
2030,CAP,5858.929224583271
2031,CAP,6218.487326187286
2032,CAP,4200.051082582534
2033,CAP,2848.7935761427552
2034,CAP,2307.2963900426316
2035,CAP,1986.9355326988812
2036,CAP,2622.5710374948903
2037,CAP,4284.3225545725145
2038,CAP,5174.179948336072
2039,CAP,6956.02798121521
2040,CAP,7133.697039864196
2041,CAP,5215.258371648145
2042,CAP,5448.156100971449
2043,CAP,5395.9483126165205
2044,CAP,5528.28264775536
2045,CAP,5828.363579514517
2046,CAP,5932.5409668831135
2047,CAP,4677.681729630882
2048,CAP,4358.002751878314
2049,CAP,4941.71242256336
2050,CAP,5630.905256498199
2051,CAP,5704.057335481764
2052,CAP,6658.52647100312
2053,CAP,7028.900430869778
2054,CAP,9752.565641706571
2055,CAP,10549.296220140326
2026,CAP,5133.845307934821
2025,CAP,13843.483159878959
2027,CAP,2700.6436880530255
2021,CAP,2710.729552357367
2023,CAP,4188.901863878218
2022,CAP,6356.509267546813
2024,CAP,4914.20452070455
2028,CAP,2249.0455679249017
2021,FIX,1266.5888293093167
2022,FIX,1277.6244154439084
2023,FIX,1286.9087394791522
2024,FIX,1342.5598823496475
2025,FIX,1592.13859816747
2026,FIX,1640.1015477131314
2027,FIX,1631.921272678382
2028,FIX,1612.3495999238646
2029,FIX,1641.2662326044656
2030,FIX,1670.874621441955
2031,FIX,1708.8298381409634
2032,FIX,1767.613230071972
2033,FIX,1806.182856962331
2034,FIX,1834.0323159767574
2035,FIX,1859.1873971339287
2036,FIX,1896.2211321003194
2037,FIX,1909.2179056941784
2038,FIX,1907.912357771391
2039,FIX,1922.8407145968383
2040,FIX,1932.8414208371598
2041,FIX,1984.6435920251606
2042,FIX,2042.992131782383
2043,FIX,2101.5244171377335
2044,FIX,2163.608120849881
2045,FIX,2228.3455470502395
2046,FIX,2181.8477332114367
2047,FIX,2246.4432352940216
2048,FIX,2310.2066995442183
2049,FIX,2383.2380508882693
2050,FIX,2466.7128329546963
2051,FIX,2557.1720382725152
2052,FIX,2626.8713302225074
2053,FIX,2695.2092810919294
2054,FIX,2767.2814326623943
2055,FIX,2660.8969446928154
2021,VAR,12.887903525477945
2022,VAR,-210.60882153435267
2023,VAR,51.5848033523299
2024,VAR,113.70944976129728
2025,VAR,-836.5970477667383
2026,VAR,-1035.8450476345054
2027,VAR,-962.7076391499079
2028,VAR,-858.5791908514904
2029,VAR,-1036.0850896391107
2030,VAR,-1385.837044101945
2031,VAR,-1782.7999091952897
2032,VAR,-2113.796897252447
2033,VAR,-2248.3232033898094
2034,VAR,-2328.3515505941755
2035,VAR,-2457.9712315527904
2036,VAR,-2539.4915791550984
2037,VAR,-2491.522115918727
2038,VAR,-2633.052327106831
2039,VAR,-3004.85955403281
2040,VAR,-3487.00004117396
2041,VAR,-3723.441679831007
2042,VAR,-3956.5238180703063
2043,VAR,-4270.8147003042195
2044,VAR,-4467.240278891797
2045,VAR,-4633.7357192723875
2046,VAR,-3939.645400063136
2047,VAR,-4227.58576593021
2048,VAR,-4539.304732885481
2049,VAR,-5098.658830781635
2050,VAR,-5670.752762842693
2051,VAR,-6128.64189649397
2052,VAR,-6469.34753697685
2053,VAR,-6777.48937252082
2054,VAR,-7100.649937467552
2055,VAR,-6480.658826676819
