YEAR,CostType,VALUE
2029,CAP,5473.301103746513
2030,CAP,6553.018982741014
2031,CAP,6657.306209389597
2032,CAP,3877.3580128958406
2033,CAP,2365.221446247121
2034,CAP,2154.6650660097357
2035,CAP,1671.9335768876342
2036,CAP,2316.1110902974233
2037,CAP,4515.094078080005
2038,CAP,6504.649442209142
2039,CAP,6495.564541162426
2040,CAP,6700.563397832421
2041,CAP,5259.381186412953
2042,CAP,4982.375166540098
2043,CAP,5258.9095629824305
2044,CAP,5521.776803694123
2045,CAP,6330.4436925085765
2046,CAP,6658.135499648451
2047,CAP,4722.895361972864
2048,CAP,4641.773095881678
2049,CAP,5424.683024891686
2050,CAP,5582.224504859765
2051,CAP,5823.924309406973
2052,CAP,7534.498326491043
2053,CAP,8885.815793255806
2054,CAP,9860.66774947934
2055,CAP,11978.946076827244
2024,CAP,4913.1324487955535
2025,CAP,13346.810544603115
2021,CAP,2710.729552357367
2023,CAP,4188.633283536422
2022,CAP,5842.320526871289
2026,CAP,3183.3638958561287
2028,CAP,2282.9517515574244
2027,CAP,2131.9715230618604
2021,FIX,1266.5888293093167
2022,FIX,1304.2411269750862
2023,FIX,1306.848906874798
2024,FIX,1362.4790357593597
2025,FIX,1600.2215231410557
2026,FIX,1602.0803721288073
2027,FIX,1581.397098991442
2028,FIX,1560.3228625972463
2029,FIX,1595.2366562340421
2030,FIX,1630.739036131603
2031,FIX,1672.2731932693146
2032,FIX,1728.0387160872453
2033,FIX,1758.7138706117862
2034,FIX,1788.4539470541517
2035,FIX,1811.025531138152
2036,FIX,1845.8779178029315
2037,FIX,1842.7760311297836
2038,FIX,1856.9637125385175
2039,FIX,1868.5601663849525
2040,FIX,1876.0796063208666
2041,FIX,1932.3122148727416
2042,FIX,1991.8184097718668
2043,FIX,2053.446715922018
2044,FIX,2111.50075076526
2045,FIX,2178.369302753432
2046,FIX,2128.3885521932757
2047,FIX,2197.7946768996817
2048,FIX,2269.5561200566126
2049,FIX,2345.316317950048
2050,FIX,2428.2848888474123
2051,FIX,2521.9158630358083
2052,FIX,2592.3612564135306
2053,FIX,2661.900999056242
2054,FIX,2733.071919992266
2055,FIX,2670.566919805325
2021,VAR,12.887903525478169
2022,VAR,-186.99321488561264
2023,VAR,80.72684280389215
2024,VAR,137.65948802794574
2025,VAR,-728.734403065849
2026,VAR,-650.4776542191025
2027,VAR,-550.6839852582375
2028,VAR,-438.8062931542438
2029,VAR,-614.8661225894483
2030,VAR,-974.1270717582869
2031,VAR,-1393.1993423157676
2032,VAR,-1723.0605972493397
2033,VAR,-1873.626271312915
2034,VAR,-1936.3819561938926
2035,VAR,-2052.695246300592
2036,VAR,-2126.6051691294483
2037,VAR,-2225.576770982752
2038,VAR,-2411.69081298289
2039,VAR,-2706.697300244408
2040,VAR,-3053.621701480146
2041,VAR,-3242.590233271087
2042,VAR,-3434.844994597814
2043,VAR,-3725.2965239181217
2044,VAR,-3900.105458277574
2045,VAR,-4039.429229886928
2046,VAR,-4094.1279801759397
2047,VAR,-4353.838261328051
2048,VAR,-4611.973208299585
2049,VAR,-5161.983474180606
2050,VAR,-5716.234786739716
2051,VAR,-6160.478101010227
2052,VAR,-6506.638723703362
2053,VAR,-6842.569790965127
2054,VAR,-7183.030796540417
2055,VAR,-6516.06826371987
