YEAR,CostType,VALUE
2029,CAP,5271.677077444886
2030,CAP,5887.991606853318
2031,CAP,6668.776940064807
2032,CAP,4224.1376540269775
2033,CAP,2847.691831032557
2034,CAP,2502.4255012485046
2035,CAP,1989.8089112342927
2036,CAP,2661.3499342450186
2037,CAP,4835.6548252354905
2038,CAP,6814.3350814453715
2039,CAP,6869.092355632032
2040,CAP,7195.629427378332
2041,CAP,5489.233335723868
2042,CAP,5546.337693106143
2043,CAP,5643.788488057156
2044,CAP,5493.830679022482
2045,CAP,5932.884239231325
2046,CAP,6351.686505439854
2047,CAP,4969.902727365432
2048,CAP,5111.796131178892
2049,CAP,5352.1940129174245
2050,CAP,5885.2747773185865
2051,CAP,6065.176077893117
2052,CAP,7529.713861168262
2053,CAP,8963.16233384356
2054,CAP,9966.959979185089
2055,CAP,12127.288169485446
2024,CAP,4914.364845145851
2025,CAP,13357.62448255656
2021,CAP,2710.729552357367
2023,CAP,4188.901863878219
2022,CAP,6356.509267546814
2026,CAP,3343.504570027407
2027,CAP,2500.9474285189394
2028,CAP,2401.563015301416
2021,FIX,1266.5888293093167
2022,FIX,1277.6244154439084
2023,FIX,1286.9087394791522
2024,FIX,1342.5637862907197
2025,FIX,1580.5263864406695
2026,FIX,1584.5715943230516
2027,FIX,1571.697886132818
2028,FIX,1557.2215625582612
2029,FIX,1589.4199507019162
2030,FIX,1620.727323529886
2031,FIX,1664.613475352158
2032,FIX,1724.928321936501
2033,FIX,1764.9802552441884
2034,FIX,1799.5418682808308
2035,FIX,1826.4829660671107
2036,FIX,1865.7806536598189
2037,FIX,1886.5815890494866
2038,FIX,1904.5544265998753
2039,FIX,1917.2488721992454
2040,FIX,1929.4309742910011
2041,FIX,1989.863148109531
2042,FIX,2051.284350488556
2043,FIX,2113.1505404451104
2044,FIX,2173.3071611201503
2045,FIX,2241.362302300669
2046,FIX,2197.5781034973
2047,FIX,2271.168447458145
2048,FIX,2347.85573607727
2049,FIX,2418.969257650688
2050,FIX,2506.5741490955443
2051,FIX,2602.91736054712
2052,FIX,2681.082078141948
2053,FIX,2758.3380589689777
2054,FIX,2836.940863411458
2055,FIX,2781.6329137639227
2021,VAR,12.887903525477146
2022,VAR,-210.60882153435222
2023,VAR,51.58480335232921
2024,VAR,113.68693120619675
2025,VAR,-749.8412746326485
2026,VAR,-669.5724332347303
2027,VAR,-554.48408890092
2028,VAR,-415.57500405585034
2029,VAR,-602.6971372080111
2030,VAR,-926.5950331341252
2031,VAR,-1319.8997894939473
2032,VAR,-1632.849046767277
2033,VAR,-1741.3531661928282
2034,VAR,-1805.0439028444193
2035,VAR,-1908.8858298914718
2036,VAR,-1977.0114948514356
2037,VAR,-1966.9158099538824
2038,VAR,-2182.932762821816
2039,VAR,-2515.6178534117607
2040,VAR,-2912.0830308305563
2041,VAR,-3083.890890653336
2042,VAR,-3283.8716450464312
2043,VAR,-3557.247466035242
2044,VAR,-3711.6644368458324
2045,VAR,-3857.1313932948847
2046,VAR,-3806.2173255583803
2047,VAR,-4030.1121545406468
2048,VAR,-4270.076219061606
2049,VAR,-4811.329265029384
2050,VAR,-5331.325651077979
2051,VAR,-5747.699477438013
2052,VAR,-6010.587668586308
2053,VAR,-6261.4792026967025
2054,VAR,-6520.44171408292
2055,VAR,-5755.290216331445
