YEAR,CostType,VALUE
2029,CAP,6350.110901980342
2030,CAP,7183.488236955187
2031,CAP,7177.135599070323
2032,CAP,4224.900839996906
2033,CAP,2618.986298248288
2034,CAP,2482.4864587885513
2035,CAP,1941.5337359710065
2036,CAP,2625.280579308706
2037,CAP,5370.2833788531525
2038,CAP,6657.872525668679
2039,CAP,6572.473295581106
2040,CAP,7314.117662310337
2041,CAP,6681.992621855702
2042,CAP,6197.426669858622
2043,CAP,6390.109949855414
2044,CAP,6463.381517062707
2045,CAP,7159.7681093839765
2046,CAP,6823.416760571965
2047,CAP,5238.495697378061
2048,CAP,5142.029815246555
2049,CAP,5809.852305239054
2050,CAP,5898.648316502641
2051,CAP,6124.822890837706
2052,CAP,8026.367435580118
2053,CAP,8821.447612938522
2054,CAP,9779.664069123397
2055,CAP,11829.87206090128
2024,CAP,4977.532214410311
2025,CAP,13483.980816607233
2021,CAP,2710.7295523573675
2023,CAP,4188.6212795364245
2022,CAP,6203.1793772355995
2026,CAP,4086.1918106270814
2027,CAP,2896.914439761098
2028,CAP,2972.1174613167364
2021,FIX,1266.5888293093167
2022,FIX,1285.5592491826776
2023,FIX,1292.848944133358
2024,FIX,1346.413394688043
2025,FIX,1580.7337117875484
2026,FIX,1598.1179166976617
2027,FIX,1588.8250752178312
2028,FIX,1582.6270935010434
2029,FIX,1622.1637703826384
2030,FIX,1665.9986512901337
2031,FIX,1714.5748404614747
2032,FIX,1774.9010167263955
2033,FIX,1809.0127670144027
2034,FIX,1843.504551216895
2035,FIX,1869.8022549295433
2036,FIX,1908.9414233165123
2037,FIX,1931.7051382327054
2038,FIX,1948.4838980579461
2039,FIX,1964.1522740370024
2040,FIX,1969.781300004974
2041,FIX,2019.6358065877487
2042,FIX,2074.1894031592337
2043,FIX,2125.2360627693124
2044,FIX,2182.0306063646917
2045,FIX,2241.4352462927195
2046,FIX,2187.061829722949
2047,FIX,2247.7554557367944
2048,FIX,2309.698545310958
2049,FIX,2369.2882103412435
2050,FIX,2437.5109228433394
2051,FIX,2520.9257857992543
2052,FIX,2565.491265429844
2053,FIX,2610.7176158201487
2054,FIX,2656.997875426008
2055,FIX,2578.593259289309
2021,VAR,12.887903525478176
2022,VAR,-203.56886182029754
2023,VAR,60.27286584079285
2024,VAR,116.42518085511897
2025,VAR,-756.105739542597
2026,VAR,-666.8986410458107
2027,VAR,-554.3866054051036
2028,VAR,-423.2839488502518
2029,VAR,-603.1301843081036
2030,VAR,-948.333685347618
2031,VAR,-1351.475402636671
2032,VAR,-1662.6354825252936
2033,VAR,-1780.7564856991437
2034,VAR,-1817.9952546526108
2035,VAR,-1907.1706244503994
2036,VAR,-1955.2137717062403
2037,VAR,-2004.9044818898585
2038,VAR,-2166.367196593133
2039,VAR,-2429.1300613356343
2040,VAR,-2804.0026698740194
2041,VAR,-3046.015270340432
2042,VAR,-3283.6763742993867
2043,VAR,-3632.7290462984042
2044,VAR,-3821.942185622507
2045,VAR,-3993.0080041021793
2046,VAR,-4021.267274523235
2047,VAR,-4279.945665524307
2048,VAR,-4541.881890251073
2049,VAR,-5090.492951919666
2050,VAR,-5633.052116385429
2051,VAR,-6067.467770073621
2052,VAR,-6407.365333736251
2053,VAR,-6744.639137959261
2054,VAR,-7076.3187768314965
2055,VAR,-6291.615260418518
