YEAR,CostType,VALUE
2029,CAP,4991.784322664871
2030,CAP,5399.632220357279
2031,CAP,5749.588455407271
2032,CAP,3784.5893293406853
2033,CAP,2430.496286967318
2034,CAP,1928.1133107417804
2035,CAP,1533.240282098843
2036,CAP,2191.35508852094
2037,CAP,3927.443761304527
2038,CAP,4542.758558189869
2039,CAP,5626.496523268754
2040,CAP,6261.646778738576
2041,CAP,4841.897224853543
2042,CAP,5062.144805729183
2043,CAP,4856.240839866562
2044,CAP,4949.630722425301
2045,CAP,5152.788286062768
2046,CAP,5161.193450507354
2047,CAP,3780.9488508810437
2048,CAP,3636.520277030371
2049,CAP,4208.208122473525
2050,CAP,4557.5116263082755
2051,CAP,4556.618421280958
2052,CAP,5122.990145433403
2053,CAP,5266.165221490298
2054,CAP,6864.831139243186
2055,CAP,7906.2303279304415
2026,CAP,4838.860553557227
2025,CAP,13954.172614728224
2027,CAP,2403.9883268110693
2021,CAP,2710.729552357368
2023,CAP,4188.86585187822
2022,CAP,6356.446239546812
2024,CAP,4914.2045207045485
2028,CAP,1966.5451085423301
2021,FIX,1266.5888293093167
2022,FIX,1277.6237854439084
2023,FIX,1286.9071194791522
2024,FIX,1342.5574523496475
2025,FIX,1588.3050344155529
2026,FIX,1623.5419918629796
2027,FIX,1602.4385673392294
2028,FIX,1570.0446364777806
2029,FIX,1590.1609889526555
2030,FIX,1611.1511458401392
2031,FIX,1640.376402365345
2032,FIX,1691.6888187854595
2033,FIX,1722.4115043679008
2034,FIX,1743.57331145424
2035,FIX,1760.206769061135
2036,FIX,1789.408289028039
2037,FIX,1794.7425953021361
2038,FIX,1775.8605808974223
2039,FIX,1765.151256226478
2040,FIX,1759.74636202404
2041,FIX,1797.387089667577
2042,FIX,1838.2962405617814
2043,FIX,1880.132082307585
2044,FIX,1917.5487269632235
2045,FIX,1955.9722789799177
2046,FIX,1882.559584234403
2047,FIX,1933.3108801971614
2048,FIX,1954.310954681892
2049,FIX,2013.338128195919
2050,FIX,2077.422163510087
2051,FIX,2152.6944263590262
2052,FIX,2194.855527451425
2053,FIX,2236.1912610295267
2054,FIX,2278.6301064658383
2055,FIX,2141.989548496095
2021,VAR,12.887903525477956
2022,VAR,-210.60882153435242
2023,VAR,51.584803352330354
2024,VAR,113.70944976129749
2025,VAR,-846.0891634534406
2026,VAR,-1076.6225854978736
2027,VAR,-1036.799725885771
2028,VAR,-968.1449147732118
2029,VAR,-1168.066455793801
2030,VAR,-1541.3710033335378
2031,VAR,-1963.0314278458604
2032,VAR,-2318.204754960252
2033,VAR,-2476.586530158963
2034,VAR,-2580.798242214416
2035,VAR,-2733.9734603032944
2036,VAR,-2840.428612956141
2037,VAR,-2846.535821270337
2038,VAR,-3030.56735009993
2039,VAR,-3418.667132537222
2040,VAR,-3965.8064697549403
2041,VAR,-4287.227117949555
2042,VAR,-4621.821255552411
2043,VAR,-5029.871580475638
2044,VAR,-5333.867774932918
2045,VAR,-5624.6792450576395
2046,VAR,-5045.047491356533
2047,VAR,-5368.346801127665
2048,VAR,-5714.46241342303
2049,VAR,-6314.9499521751395
2050,VAR,-6941.57634679516
2051,VAR,-7442.696066580898
2052,VAR,-7862.574676965759
2053,VAR,-8245.375408023234
2054,VAR,-8638.174675168528
2055,VAR,-8084.206307274903
