YEAR,CostType,VALUE
2029,CAP,4853.242670777085
2030,CAP,5833.006846509829
2031,CAP,6510.006631943095
2032,CAP,4166.704013630819
2033,CAP,2586.781120132443
2034,CAP,2455.212298961769
2035,CAP,2063.703108124723
2036,CAP,2708.510481773764
2037,CAP,6491.770143493623
2038,CAP,4950.0477276642505
2039,CAP,6420.307857039018
2040,CAP,6643.677868931976
2041,CAP,5877.49482025721
2042,CAP,5804.283350222515
2043,CAP,5771.076954949417
2044,CAP,5429.781282719947
2045,CAP,5785.544014189762
2046,CAP,5927.062607443827
2047,CAP,4536.985538345983
2048,CAP,4633.7829931106135
2049,CAP,4684.392554229762
2050,CAP,5229.572962955717
2051,CAP,5215.957239950554
2052,CAP,6791.8240365802685
2053,CAP,5860.443937881285
2054,CAP,7473.336441076379
2055,CAP,8508.946081833565
2024,CAP,5022.913489802139
2025,CAP,9556.18463909488
2021,CAP,2710.729552357368
2023,CAP,4295.199363889858
2022,CAP,6356.446239546811
2026,CAP,3534.593592301024
2028,CAP,2685.0124856226507
2027,CAP,2593.9946361734815
2021,FIX,1266.5888293093167
2022,FIX,1277.6237854439084
2023,FIX,1283.4002393458697
2024,FIX,1335.1081458680978
2025,FIX,1434.9640248276469
2026,FIX,1434.7884327764255
2027,FIX,1415.9657108430015
2028,FIX,1398.8443874926106
2029,FIX,1416.252862548221
2030,FIX,1445.932185086887
2031,FIX,1486.1068810388476
2032,FIX,1543.8606214965766
2033,FIX,1578.0820013181187
2034,FIX,1609.3480156504008
2035,FIX,1634.0432882020102
2036,FIX,1670.015176357954
2037,FIX,1699.740537100305
2038,FIX,1690.8808646848693
2039,FIX,1690.276039418716
2040,FIX,1710.6426067771752
2041,FIX,1753.696343546361
2042,FIX,1796.205592705297
2043,FIX,1837.8295569775712
2044,FIX,1877.7590280766358
2045,FIX,1916.5216817256521
2046,FIX,1841.460118468309
2047,FIX,1894.699607242126
2048,FIX,1915.1861885992705
2049,FIX,1965.2416647868663
2050,FIX,2027.576010494562
2051,FIX,2104.988766224671
2052,FIX,2148.1153070836185
2053,FIX,2192.2194623440187
2054,FIX,2240.667896012498
2055,FIX,2232.182675448482
2021,VAR,12.887903525477956
2022,VAR,-210.60882153435222
2023,VAR,42.270843155587784
2024,VAR,98.1373639975369
2025,VAR,-99.61595005783761
2026,VAR,-27.77748011284226
2027,VAR,83.078713877525
2028,VAR,195.80450907664806
2029,VAR,47.066572566534234
2030,VAR,-282.82892729007926
2031,VAR,-676.6260668199575
2032,VAR,-989.2911886897144
2033,VAR,-1070.6333634805562
2034,VAR,-1135.6836403105294
2035,VAR,-1268.7251507162107
2036,VAR,-1352.514497343075
2037,VAR,-1504.4170748520428
2038,VAR,-1662.814478727204
2039,VAR,-2022.9772101940994
2040,VAR,-2317.0923736909317
2041,VAR,-2547.912028250608
2042,VAR,-2806.331903292274
2043,VAR,-3133.980277559489
2044,VAR,-3328.2362538011243
2045,VAR,-3530.9085819704164
2046,VAR,-3896.72600561131
2047,VAR,-4101.162327416713
2048,VAR,-4341.424895005633
2049,VAR,-4847.484116929972
2050,VAR,-5343.697802952578
2051,VAR,-5770.934132443365
2052,VAR,-6051.659915928014
2053,VAR,-6331.35720976919
2054,VAR,-6598.973954557146
2055,VAR,-6628.316419635421
