YEAR,CostType,VALUE
2029,CAP,5078.846127681741
2030,CAP,5677.4349405203
2031,CAP,6014.3812595386735
2032,CAP,4024.00622084033
2033,CAP,2501.8776765753114
2034,CAP,2591.295018910868
2035,CAP,2293.82115808397
2036,CAP,2891.573571912213
2037,CAP,6278.131535881248
2038,CAP,5054.779675132368
2039,CAP,6796.410349171312
2040,CAP,7135.9157166967325
2041,CAP,5631.662444188742
2042,CAP,5571.897657273095
2043,CAP,5548.77880626692
2044,CAP,5218.652648315854
2045,CAP,5593.597414044995
2046,CAP,5547.731877924296
2047,CAP,4381.409940249417
2048,CAP,4468.55171697943
2049,CAP,4555.482410136557
2050,CAP,9744.882690410514
2051,CAP,5104.650839950507
2052,CAP,6107.534930411272
2053,CAP,5160.575965223956
2054,CAP,7144.431582732715
2055,CAP,8706.182941301378
2024,CAP,5373.602538316242
2025,CAP,12179.21002575853
2021,CAP,2710.729552357368
2023,CAP,4295.653962537263
2022,CAP,6458.929455721613
2026,CAP,3318.5230540002904
2028,CAP,2418.9784373673338
2027,CAP,2336.429473936527
2021,FIX,1266.5888293093167
2022,FIX,1274.400469122921
2023,FIX,1279.992275363684
2024,FIX,1323.246616947994
2025,FIX,1478.3697640754704
2026,FIX,1473.428960495614
2027,FIX,1449.727393198412
2028,FIX,1424.8366250009087
2029,FIX,1442.6108895323125
2030,FIX,1466.2814591786098
2031,FIX,1497.8088804394981
2032,FIX,1550.403052345556
2033,FIX,1578.7757812786626
2034,FIX,1599.6551330522173
2035,FIX,1614.787742514998
2036,FIX,1643.8953454306627
2037,FIX,1658.0016009029152
2038,FIX,1640.1789692880527
2039,FIX,1636.9601915038804
2040,FIX,1647.4640402665204
2041,FIX,1686.2410201758235
2042,FIX,1724.5528216903363
2043,FIX,1762.0051843126719
2044,FIX,1798.439437198801
2045,FIX,1833.32142875796
2046,FIX,1754.5565822259637
2047,FIX,1804.3298599230336
2048,FIX,1806.1506294093565
2049,FIX,1857.741558691219
2050,FIX,1968.3299313006737
2051,FIX,2045.7784732715663
2052,FIX,2098.1540528397104
2053,FIX,2138.239472367758
2054,FIX,2186.205571446318
2055,FIX,2140.7288018262984
2021,VAR,12.887903525478166
2022,VAR,-217.94871449072014
2023,VAR,33.21959541525177
2024,VAR,80.71078062118231
2025,VAR,-475.38489138128324
2026,VAR,-433.0466524491748
2027,VAR,-334.61570631554537
2028,VAR,-232.65490075507813
2029,VAR,-444.5374353720143
2030,VAR,-795.859047423019
2031,VAR,-1199.4536540616843
2032,VAR,-1533.9232223544852
2033,VAR,-1642.2509042268855
2034,VAR,-1740.3298221293537
2035,VAR,-1902.1856521366244
2036,VAR,-2025.231096021349
2037,VAR,-2187.973355153238
2038,VAR,-2378.9670209908527
2039,VAR,-2759.667883775833
2040,VAR,-3115.9761813119553
2041,VAR,-3372.9527888491584
2042,VAR,-3657.5320949165043
2043,VAR,-4013.6458406091774
2044,VAR,-4239.07433684006
2045,VAR,-4472.4877818756995
2046,VAR,-4707.697278980035
2047,VAR,-4942.497304343366
2048,VAR,-5204.259654186354
2049,VAR,-5727.603495332719
2050,VAR,-6274.300452792281
2051,VAR,-6701.970865149726
2052,VAR,-6957.976320978626
2053,VAR,-7218.5661346691895
2054,VAR,-7482.341210917316
2055,VAR,-7069.973178652493
