YEAR,CostType,VALUE
2029,CAP,6145.6743535984915
2030,CAP,6605.938781505864
2031,CAP,7021.5070604914845
2032,CAP,4098.847737185715
2033,CAP,2646.9247795384103
2034,CAP,2578.3960205277485
2035,CAP,2687.980934194167
2036,CAP,3426.5751511282833
2037,CAP,6843.1212409216705
2038,CAP,7679.247861713058
2039,CAP,7966.315789074179
2040,CAP,8288.523613142755
2041,CAP,8117.367734243792
2042,CAP,8418.564144449678
2043,CAP,8732.206161105789
2044,CAP,8977.037056386705
2045,CAP,9506.375611656933
2046,CAP,10798.754068782922
2047,CAP,7847.078852415991
2048,CAP,8200.0934812731
2049,CAP,8971.362227273032
2050,CAP,10120.392092802951
2051,CAP,9229.590065701901
2053,CAP,13459.599076156026
2054,CAP,14959.137540259422
2055,CAP,16768.937912693607
2024,CAP,5036.598479838593
2025,CAP,11246.517475942746
2021,CAP,2710.729552357368
2023,CAP,4303.715439150994
2022,CAP,5903.283210041825
2026,CAP,3926.5411025311546
2052,CAP,12658.303035856294
2028,CAP,3085.6394189871685
2027,CAP,3049.690861339297
2021,FIX,1266.5888293093167
2022,FIX,1302.4302238691125
2023,FIX,1301.529196539436
2024,FIX,1353.3477295347557
2025,FIX,1531.5841550382181
2026,FIX,1551.1531940286193
2027,FIX,1553.6937363573302
2028,FIX,1557.6069622352081
2029,FIX,1612.2251963318301
2030,FIX,1669.2500273838255
2031,FIX,1736.166885793194
2032,FIX,1799.288921002563
2033,FIX,1841.096822566403
2034,FIX,1881.5577110927586
2035,FIX,1910.3532778596355
2036,FIX,1951.5708828728953
2037,FIX,1972.7677310557413
2038,FIX,2000.8991158538229
2039,FIX,2030.0667403943362
2040,FIX,2055.5338797386735
2041,FIX,2116.1094866128515
2042,FIX,2179.033400772764
2043,FIX,2243.2337772372475
2044,FIX,2306.9868424449064
2045,FIX,2373.838883711872
2046,FIX,2324.474161423266
2047,FIX,2411.578652547799
2048,FIX,2487.8036155062323
2049,FIX,2580.4757040319223
2050,FIX,2697.2604137283224
2051,FIX,2810.3360144107255
2052,FIX,2913.629927669309
2053,FIX,3019.023863345694
2054,FIX,3128.421034373493
2055,FIX,3146.1832073391743
2021,VAR,12.887903525477938
2022,VAR,-191.17639962234608
2023,VAR,66.25564470159993
2024,VAR,117.8611356303574
2025,VAR,-412.22836259981284
2026,VAR,-354.8305980814269
2027,VAR,-243.96451688674898
2028,VAR,-130.46110383249976
2029,VAR,-317.68185711349923
2030,VAR,-665.4051811349857
2031,VAR,-1062.327996603508
2032,VAR,-1386.4030472725922
2033,VAR,-1489.068333146916
2034,VAR,-1559.3183804918333
2035,VAR,-1712.7920642326676
2036,VAR,-1810.2002989314267
2037,VAR,-1932.329738914785
2038,VAR,-2078.941678025857
2039,VAR,-2305.9884883387185
2040,VAR,-2576.2930129918627
2041,VAR,-2791.4921049763107
2042,VAR,-3036.5728324020324
2043,VAR,-3365.4641349119547
2044,VAR,-3591.3269712783203
2045,VAR,-3805.3932680321077
2046,VAR,-4084.8089951548486
2047,VAR,-4351.576878263333
2048,VAR,-4635.727327315659
2049,VAR,-5183.466192309376
2050,VAR,-5763.159289470822
2051,VAR,-6197.769960962359
2052,VAR,-6526.76480931472
2053,VAR,-6843.690089637627
2054,VAR,-7163.177614211561
2055,VAR,-6821.348709820044
