YEAR,CostType,VALUE
2029,CAP,7079.704922831113
2030,CAP,8475.287621564818
2031,CAP,9761.599997909438
2032,CAP,5879.467941944141
2033,CAP,4414.590097719279
2034,CAP,4375.498317062387
2035,CAP,4943.060908915109
2036,CAP,5971.987938010499
2037,CAP,7622.995468640165
2038,CAP,10525.445164392595
2039,CAP,10815.234732366273
2040,CAP,11270.047906576965
2041,CAP,11379.060553625306
2042,CAP,11590.259547054533
2043,CAP,11826.988126404
2044,CAP,11983.846985569444
2045,CAP,12476.166855117983
2046,CAP,12714.288063773012
2047,CAP,9857.304450721265
2048,CAP,10197.29664885955
2049,CAP,10847.074023650894
2050,CAP,15357.027486282495
2051,CAP,12412.68998592923
2052,CAP,13068.39080130099
2053,CAP,16446.983235825206
2054,CAP,17707.157002912787
2024,CAP,5031.875667133964
2025,CAP,8836.33430191338
2021,CAP,2900.4583933830095
2023,CAP,4352.285809701345
2022,CAP,5792.474906832769
2026,CAP,4968.628334770933
2028,CAP,4057.0971881636483
2055,CAP,19074.352577805785
2027,CAP,3965.8465403771843
2021,FIX,1272.4272780272654
2022,FIX,1298.7165135221885
2023,FIX,1295.404011185136
2024,FIX,1346.4462456444442
2025,FIX,1461.890177426227
2026,FIX,1502.0308219289204
2027,FIX,1523.3391851057156
2028,FIX,1546.7804711489116
2029,FIX,1616.167172505766
2030,FIX,1688.8437408232542
2031,FIX,1743.1313593716643
2032,FIX,1810.158303210832
2033,FIX,1851.9361597540328
2034,FIX,1892.568693015709
2035,FIX,1936.8730570908294
2036,FIX,1992.8260214976592
2037,FIX,2016.4888285191369
2038,FIX,2044.883982401824
2039,FIX,2072.578772643173
2040,FIX,2097.634426158545
2041,FIX,2154.955087775528
2042,FIX,2214.127145177535
2043,FIX,2274.7971707481397
2044,FIX,2335.9313220716217
2045,FIX,2402.3736499684774
2046,FIX,2381.677569721273
2047,FIX,2486.185085129468
2048,FIX,2529.0181408042017
2049,FIX,2636.1616672399587
2050,FIX,2795.171896100163
2051,FIX,2921.1502195716957
2052,FIX,3008.110355019337
2053,FIX,3122.6734678599887
2054,FIX,3235.1556175942733
2055,FIX,3298.9656347677815
2021,VAR,12.887903525478169
2022,VAR,-194.51435424903545
2023,VAR,62.03083960383437
2024,VAR,117.70310098936004
2025,VAR,-50.9551756029644
2026,VAR,21.95582802266079
2027,VAR,160.84160596338842
2028,VAR,297.6070325460223
2029,VAR,151.55215467061228
2030,VAR,-212.10964887306184
2031,VAR,-656.8182087367429
2032,VAR,-991.8429628193073
2033,VAR,-1096.6322782451425
2034,VAR,-1177.485583702991
2035,VAR,-1353.3314639859482
2036,VAR,-1469.9334469850992
2037,VAR,-1599.4902746217952
2038,VAR,-1841.4659143215083
2039,VAR,-2158.449929359993
2040,VAR,-2500.3805546878025
2041,VAR,-2764.07618489735
2042,VAR,-3033.5843543627793
2043,VAR,-3375.499068924978
2044,VAR,-3588.9183140587065
2045,VAR,-3750.514268294058
2046,VAR,-4059.7641980499866
2047,VAR,-4226.99836482448
2048,VAR,-4409.288829037777
2049,VAR,-4839.3865440956415
2050,VAR,-5313.961276333482
2051,VAR,-5656.558876243775
2052,VAR,-5832.708877589482
2053,VAR,-6002.897816560473
2054,VAR,-6163.5977939151335
2055,VAR,-6066.985444406916
