YEAR,CostType,VALUE
2029,CAP,4658.855019849949
2030,CAP,5262.568321753566
2031,CAP,5583.903821128406
2032,CAP,3630.094525457065
2033,CAP,2106.3520332112967
2034,CAP,1800.4768320853816
2035,CAP,1465.3559648846717
2036,CAP,2055.6902108677773
2037,CAP,3550.7865357241926
2038,CAP,4074.845370395044
2039,CAP,5295.888602024741
2040,CAP,6500.074856646464
2041,CAP,4414.659060620214
2042,CAP,4603.760850681651
2043,CAP,4538.262913522378
2044,CAP,4630.037578872069
2045,CAP,4911.938580774049
2046,CAP,4929.1090295422355
2047,CAP,3686.3171275356744
2048,CAP,3729.666251987832
2049,CAP,4235.49401533226
2050,CAP,4703.352849013355
2051,CAP,4715.788071046252
2052,CAP,5458.856372739915
2053,CAP,5882.020177588124
2054,CAP,7252.5607334617125
2055,CAP,8558.188701856572
2024,CAP,4914.36484514585
2025,CAP,8651.970440198045
2021,CAP,2710.729552357368
2023,CAP,4188.877855878221
2022,CAP,6356.467253546812
2026,CAP,2925.7057163078357
2028,CAP,1760.9292556998785
2027,CAP,1938.7379208283578
2021,FIX,1266.5888293093167
2022,FIX,1277.6239954439086
2023,FIX,1286.9076594791522
2024,FIX,1342.56216629072
2025,FIX,1464.0001107849207
2026,FIX,1452.812586422026
2027,FIX,1422.2428524247764
2028,FIX,1387.0754144469138
2029,FIX,1402.5557627984745
2030,FIX,1422.096578389348
2031,FIX,1449.0246168989504
2032,FIX,1498.8974219856082
2033,FIX,1525.310750406737
2034,FIX,1545.5252584271564
2035,FIX,1561.6414910013816
2036,FIX,1589.554178044835
2037,FIX,1593.5996201456344
2038,FIX,1578.8133774508146
2039,FIX,1565.175361380927
2040,FIX,1558.2059602304857
2041,FIX,1603.4939156353055
2042,FIX,1654.467305726739
2043,FIX,1705.6311035128751
2044,FIX,1754.9374079659644
2045,FIX,1806.0913579353892
2046,FIX,1745.0067681918792
2047,FIX,1800.7154072230885
2048,FIX,1853.6072876573014
2049,FIX,1917.8510227237205
2050,FIX,1987.1700057227254
2051,FIX,2063.805700922845
2052,FIX,2105.2745213435546
2053,FIX,2143.7002633246634
2054,FIX,2189.9725779750624
2055,FIX,2199.8198476957655
2021,VAR,12.887903525478176
2022,VAR,-210.60882153435267
2023,VAR,51.58480335232921
2024,VAR,113.686931206198
2025,VAR,-44.59468228117625
2026,VAR,-20.722074788553016
2027,VAR,69.079407376751
2028,VAR,143.8232370502452
2029,VAR,-38.893142821589194
2030,VAR,-418.20338454274594
2031,VAR,-843.2325119518724
2032,VAR,-1200.5505597195347
2033,VAR,-1337.616227863519
2034,VAR,-1446.6577007317119
2035,VAR,-1623.1020036338818
2036,VAR,-1737.2383119394385
2037,VAR,-1715.342561041561
2038,VAR,-1861.451566962184
2039,VAR,-2191.3064643581893
2040,VAR,-2703.320549655183
2041,VAR,-2927.622232720972
2042,VAR,-3154.8201021649224
2043,VAR,-3464.0769585884777
2044,VAR,-3668.003692819494
2045,VAR,-3847.8800545995045
2046,VAR,-4223.423412988604
2047,VAR,-4500.246681053593
2048,VAR,-4810.248619124992
2049,VAR,-5373.151085157047
2050,VAR,-5958.676494246978
2051,VAR,-6481.816609896786
2052,VAR,-6920.565074103768
2053,VAR,-7363.774091793986
2054,VAR,-7764.207348175142
2055,VAR,-7902.930046882232
