YEAR,CostType,VALUE
2029,CAP,6345.4988679604685
2030,CAP,6990.598298682893
2031,CAP,7377.135130090431
2032,CAP,4484.403523227179
2033,CAP,3198.8583029413326
2034,CAP,2885.8895980840293
2035,CAP,2471.228629232862
2036,CAP,3191.4846817255147
2037,CAP,6363.128196957944
2038,CAP,7013.887890557998
2039,CAP,7929.585458391178
2040,CAP,8171.768019774125
2041,CAP,7986.598384973619
2042,CAP,8166.4290151646965
2043,CAP,8369.33315189658
2044,CAP,8486.302075524689
2045,CAP,8919.33564306174
2046,CAP,9107.786015493039
2047,CAP,7204.876498145664
2048,CAP,7515.196534138605
2049,CAP,8446.932040663745
2050,CAP,8894.50514656669
2051,CAP,9012.67053631389
2052,CAP,11921.761550948358
2053,CAP,11754.855639492467
2054,CAP,12973.02884961847
2055,CAP,14339.429786889428
2024,CAP,4913.132448795553
2025,CAP,8553.55638802163
2021,CAP,2710.729552357368
2023,CAP,4188.633283536426
2022,CAP,5842.320526871286
2026,CAP,4336.85652279138
2027,CAP,3570.0298866429225
2028,CAP,3500.785689639185
2021,FIX,1266.5888293093167
2022,FIX,1304.2411269750862
2023,FIX,1306.848906874798
2024,FIX,1362.47903575936
2025,FIX,1482.3642942231254
2026,FIX,1516.1261027749265
2027,FIX,1530.5537597649975
2028,FIX,1544.514784964364
2029,FIX,1607.239634811441
2030,FIX,1675.3315062138647
2031,FIX,1752.6862864273612
2032,FIX,1826.3687185282631
2033,FIX,1881.7097521221162
2034,FIX,1933.0568531073027
2035,FIX,1979.4720408879753
2036,FIX,2040.1548054374716
2037,FIX,2100.3327685727577
2038,FIX,2167.698890780086
2039,FIX,2196.5272660578025
2040,FIX,2221.00606992696
2041,FIX,2278.6843573720002
2042,FIX,2341.3813894106443
2043,FIX,2405.0219727339772
2044,FIX,2467.9168150838495
2045,FIX,2533.4366831291545
2046,FIX,2487.659682850038
2047,FIX,2574.654759569918
2048,FIX,2666.325570849599
2049,FIX,2755.022729690782
2050,FIX,2852.2628135747646
2051,FIX,2958.6198583544237
2052,FIX,3018.4188527590677
2053,FIX,3087.109318409632
2054,FIX,3201.315439782237
2055,FIX,3262.836712359745
2021,VAR,12.887903525478393
2022,VAR,-186.99321488561264
2023,VAR,80.72684280389034
2024,VAR,137.65948802794574
2025,VAR,-4.52717141431633
2026,VAR,68.84811120562152
2027,VAR,181.96379091241715
2028,VAR,315.0266591902691
2029,VAR,171.51416606277905
2030,VAR,-158.66712781463946
2031,VAR,-536.2587978943011
2032,VAR,-839.7506698180458
2033,VAR,-948.9041288413737
2034,VAR,-997.3829462880874
2035,VAR,-1092.8092852727889
2036,VAR,-1143.2409247953356
2037,VAR,-1210.3100826942311
2038,VAR,-1298.9020029063015
2039,VAR,-1508.9841266251751
2040,VAR,-1750.2599554704077
2041,VAR,-1892.1497961418645
2042,VAR,-2050.865222664564
2043,VAR,-2287.155423769992
2044,VAR,-2414.5099957054736
2045,VAR,-2526.4471876375405
2046,VAR,-2816.6177724925315
2047,VAR,-2996.2783795552846
2048,VAR,-3200.879667738516
2049,VAR,-3707.669714739938
2050,VAR,-4240.421674958543
2051,VAR,-4686.947022153917
2052,VAR,-5031.304008908098
2053,VAR,-5266.933105658266
2054,VAR,-5477.098657247291
2055,VAR,-5467.415277432761
