YEAR,CostType,VALUE
2029,CAP,5049.757875036748
2030,CAP,5518.29067646568
2031,CAP,5880.5946510865
2032,CAP,3863.780970912825
2033,CAP,2357.2413234097066
2034,CAP,2217.715219964997
2035,CAP,2413.3588222114563
2036,CAP,2728.627538933958
2037,CAP,6388.6649922469005
2038,CAP,5308.718533837239
2039,CAP,6092.792637307936
2040,CAP,8104.263841222657
2041,CAP,6048.586763737234
2042,CAP,6066.957361468192
2043,CAP,6116.474646374669
2044,CAP,5805.3538232845685
2045,CAP,6329.357509189793
2046,CAP,6370.930916610523
2047,CAP,4676.987803036563
2048,CAP,4900.551180534558
2049,CAP,5958.595823327179
2050,CAP,10982.325452978814
2051,CAP,5711.539149957895
2052,CAP,7355.680825964941
2054,CAP,8221.41950795117
2055,CAP,11747.500190055991
2024,CAP,5032.373520143606
2025,CAP,14514.588185065879
2021,CAP,2710.729552357368
2023,CAP,4301.53471031723
2022,CAP,6397.099005978289
2026,CAP,3107.8615159821215
2053,CAP,6484.1472953191205
2027,CAP,2149.8862235970714
2028,CAP,2171.9049051473266
2021,FIX,1266.5888293093167
2022,FIX,1276.394498194365
2023,FIX,1282.1733305542095
2024,FIX,1333.9553693682446
2025,FIX,1546.5917511258483
2026,FIX,1538.6789207408451
2027,FIX,1512.3913951675434
2028,FIX,1484.5888820724124
2029,FIX,1503.2258677827192
2030,FIX,1525.4358877749098
2031,FIX,1556.0951374545457
2032,FIX,1607.9697268925258
2033,FIX,1636.9590150811111
2034,FIX,1659.1912683253547
2035,FIX,1684.0850167960361
2036,FIX,1714.1941464117692
2037,FIX,1734.7719807373296
2038,FIX,1720.6665909165527
2039,FIX,1701.1886465460448
2040,FIX,1719.8535825023184
2041,FIX,1767.0157437070577
2042,FIX,1814.6935612527802
2043,FIX,1862.3616891759239
2044,FIX,1909.5388231455115
2045,FIX,1956.7863858460603
2046,FIX,1891.4695692985686
2047,FIX,1950.4741318178305
2048,FIX,1968.9280008045184
2049,FIX,2037.3556399750628
2050,FIX,2155.4348742756088
2051,FIX,2236.6330522078206
2052,FIX,2279.6108112054208
2053,FIX,2325.282295667783
2054,FIX,2379.1590590150436
2055,FIX,2300.378150051872
2021,VAR,12.887903525477256
2022,VAR,-213.4351533597869
2023,VAR,38.785529445911514
2024,VAR,95.26785668513067
2025,VAR,-816.9959918704056
2026,VAR,-781.5290768120392
2027,VAR,-694.9230458363302
2028,VAR,-599.8207135268614
2029,VAR,-835.9256428459408
2030,VAR,-1197.6552602054694
2031,VAR,-1612.9257404545801
2032,VAR,-1959.9879887488655
2033,VAR,-2086.64870372816
2034,VAR,-2180.7618843915584
2035,VAR,-2348.123430716765
2036,VAR,-2481.230680319911
2037,VAR,-2622.0462074482884
2038,VAR,-2822.7388165881234
2039,VAR,-3179.3515936784697
2040,VAR,-3567.1222698697384
2041,VAR,-3851.3423173739116
2042,VAR,-4164.141961945195
2043,VAR,-4551.750342858862
2044,VAR,-4813.5986383620575
2045,VAR,-5082.80059601934
2046,VAR,-5173.385628199476
2047,VAR,-5456.203561221842
2048,VAR,-5765.5932171348095
2049,VAR,-6378.891149654716
2050,VAR,-7014.948427851435
2051,VAR,-7467.912210372584
2052,VAR,-7750.914931015939
2053,VAR,-8037.930962120459
2054,VAR,-8330.923299071468
2055,VAR,-7583.331877795376
