YEAR,CostType,VALUE
2029,CAP,5996.728739054501
2030,CAP,7143.477814976884
2031,CAP,7093.795850132464
2032,CAP,4210.919927696943
2033,CAP,2432.5787611949495
2034,CAP,2453.143679858601
2035,CAP,2038.6653342885243
2036,CAP,2582.3958439400767
2037,CAP,5746.581252375176
2038,CAP,6900.0588281931505
2039,CAP,6750.725546107484
2040,CAP,6864.364707057758
2041,CAP,6312.063872962773
2042,CAP,6324.808096476336
2043,CAP,6417.134066489976
2044,CAP,6379.3567406141465
2045,CAP,6900.920552148562
2046,CAP,6526.314166028071
2047,CAP,4816.9040764017345
2048,CAP,4671.195204387521
2049,CAP,5254.167664375696
2050,CAP,5448.293674264842
2052,CAP,6624.43073096606
2053,CAP,7259.559343329194
2054,CAP,8072.391758588923
2055,CAP,8933.347091994578
2024,CAP,5022.873920993257
2025,CAP,8815.96853163155
2021,CAP,2710.729552357368
2023,CAP,4294.4749941753835
2022,CAP,6038.147738040268
2026,CAP,4166.51586372434
2028,CAP,3132.511665108067
2051,CAP,5482.380947848746
2027,CAP,2818.5053932405835
2021,FIX,1266.5888293093167
2022,FIX,1296.183076976771
2023,FIX,1296.2918604561517
2024,FIX,1347.835042065617
2025,FIX,1466.0229261407997
2026,FIX,1484.6841994688234
2027,FIX,1474.3225720398616
2028,FIX,1465.9800191643026
2029,FIX,1500.0713820740139
2030,FIX,1543.6792105056331
2031,FIX,1590.7622366355329
2032,FIX,1650.5030086484956
2033,FIX,1681.29359329031
2034,FIX,1714.9384553919654
2035,FIX,1742.3121712700283
2036,FIX,1780.3377098826684
2037,FIX,1788.0622150751665
2038,FIX,1799.2165753365668
2039,FIX,1805.8099153432813
2040,FIX,1804.6774841640406
2041,FIX,1848.7622462058005
2042,FIX,1887.007968194801
2043,FIX,1924.7930417204202
2044,FIX,1963.2129859309264
2045,FIX,2002.8521879729176
2046,FIX,1927.6152912642742
2047,FIX,1980.2362052701308
2048,FIX,2004.1807986814047
2049,FIX,2053.4894063639013
2050,FIX,2112.4699519566557
2051,FIX,2189.514509741245
2052,FIX,2234.8247081310014
2053,FIX,2281.218053232737
2054,FIX,2328.1980729597844
2055,FIX,2321.445596294801
2021,VAR,12.887903525478748
2022,VAR,-198.6237266823358
2023,VAR,57.068695195301366
2024,VAR,110.30161486851267
2025,VAR,-65.98794636692843
2026,VAR,28.149165813296197
2027,VAR,167.03287348259803
2028,VAR,297.63783092370704
2029,VAR,161.8701608597204
2030,VAR,-178.18051294904143
2031,VAR,-571.9911720205328
2032,VAR,-873.3904086103294
2033,VAR,-957.568188926812
2034,VAR,-985.3289795998418
2035,VAR,-1088.7926972490461
2036,VAR,-1130.4253373482304
2037,VAR,-1262.8846884812606
2038,VAR,-1481.6700913758207
2039,VAR,-1778.210489406513
2040,VAR,-2111.9769156573816
2041,VAR,-2314.170225542086
2042,VAR,-2570.2947643273515
2043,VAR,-2920.0315326748514
2044,VAR,-3119.2881134651493
2045,VAR,-3295.2810952801283
2046,VAR,-3677.13049275749
2047,VAR,-3873.349621177213
2048,VAR,-4077.8521635151433
2049,VAR,-4571.782856219435
2050,VAR,-5058.48206391853
2051,VAR,-5470.596628576728
2052,VAR,-5715.934058369947
2053,VAR,-5955.286843430771
2054,VAR,-6184.651729446282
2055,VAR,-6156.787018925348
