YEAR,CostType,VALUE
2029,CAP,6496.183025829116
2030,CAP,6929.258848016643
2031,CAP,7334.877661480971
2032,CAP,4457.303974933317
2033,CAP,3271.5325037458315
2034,CAP,3008.1650848461986
2035,CAP,2632.5180907193126
2036,CAP,3266.1433341013453
2037,CAP,7034.14919788873
2038,CAP,7553.628263095012
2039,CAP,7643.594697012965
2040,CAP,7760.400665607582
2041,CAP,8065.983689138409
2042,CAP,8053.860012369684
2043,CAP,8050.194353380797
2044,CAP,7965.037359178044
2045,CAP,8163.558123502932
2046,CAP,8167.253020619608
2047,CAP,6224.664956785098
2048,CAP,6326.275567930015
2049,CAP,6715.405463077966
2050,CAP,6897.569989870121
2051,CAP,6860.679879418449
2052,CAP,8483.431206364605
2053,CAP,8861.692951193627
2054,CAP,10032.754797261734
2055,CAP,12212.233873636882
2024,CAP,4913.132448795553
2025,CAP,13527.59196712534
2021,CAP,2710.729552357368
2023,CAP,4188.609275536424
2022,CAP,5842.278512871288
2026,CAP,4330.491221258241
2028,CAP,3467.7969283746975
2027,CAP,3465.384592437449
2021,FIX,1266.5888293093167
2022,FIX,1304.2407069750861
2023,FIX,1306.847826874798
2024,FIX,1362.47741575936
2025,FIX,1597.5086116245589
2026,FIX,1626.4886938823358
2027,FIX,1638.7521482153104
2028,FIX,1651.556872817995
2029,FIX,1715.9050247733426
2030,FIX,1782.2656825403474
2031,FIX,1858.5184193498549
2032,FIX,1931.0452654746682
2033,FIX,1974.016359338853
2034,FIX,2012.5161111432042
2035,FIX,2045.283668787994
2036,FIX,2089.646437298831
2037,FIX,2099.7924244240376
2038,FIX,2111.1850368350383
2039,FIX,2120.11606638022
2040,FIX,2127.5097572031605
2041,FIX,2156.6421935298054
2042,FIX,2183.826539472897
2043,FIX,2208.4945806371647
2044,FIX,2228.311081955837
2045,FIX,2246.657938094797
2046,FIX,2150.628639065722
2047,FIX,2198.0960780934033
2048,FIX,2220.515469099558
2049,FIX,2277.0562883734606
2050,FIX,2342.2379357900477
2051,FIX,2431.3871761086307
2052,FIX,2490.0695615279355
2053,FIX,2550.6111939491357
2054,FIX,2613.01804008717
2055,FIX,2542.76370771334
2021,VAR,12.887903525478169
2022,VAR,-186.99321488561287
2023,VAR,80.7268428038917
2024,VAR,137.6594880279455
2025,VAR,-747.6269440340021
2026,VAR,-678.4261114429504
2027,VAR,-565.9295007003452
2028,VAR,-444.4318080309949
2029,VAR,-620.9869674879669
2030,VAR,-957.274045393273
2031,VAR,-1343.5014933753434
2032,VAR,-1656.0370578276534
2033,VAR,-1775.8629833072466
2034,VAR,-1843.6636998280119
2035,VAR,-1968.6366539746946
2036,VAR,-2039.7857346623591
2037,VAR,-2216.9794778441633
2038,VAR,-2420.1333811215623
2039,VAR,-2724.6838884356434
2040,VAR,-3068.234807355528
2041,VAR,-3369.562738620661
2042,VAR,-3695.2993732459604
2043,VAR,-4099.3308658860215
2044,VAR,-4394.013466705029
2045,VAR,-4671.801724823429
2046,VAR,-4781.743489336718
2047,VAR,-5065.981542093513
2048,VAR,-5345.818865416917
2049,VAR,-5882.901171561234
2050,VAR,-6444.247019675855
2051,VAR,-6881.642547640965
2052,VAR,-7155.448288127222
2053,VAR,-7422.7706063174655
2054,VAR,-7681.508558184217
2055,VAR,-6907.840052563634
