YEAR,CostType,VALUE
2030,CAP,6737.994748697555
2031,CAP,7007.849978779864
2032,CAP,4080.286499555022
2033,CAP,2561.586876229098
2034,CAP,2357.4878475816695
2035,CAP,1993.569231625522
2036,CAP,2520.4139965105237
2037,CAP,5177.0537922705
2038,CAP,6995.5758371528555
2039,CAP,6970.872422547083
2040,CAP,7200.278737172972
2041,CAP,6029.675841203802
2042,CAP,5575.842807774893
2043,CAP,5952.73562097055
2044,CAP,6167.834546371667
2045,CAP,7089.060036932051
2046,CAP,6842.4831523342955
2047,CAP,4992.180998048103
2048,CAP,4922.570229842286
2049,CAP,5774.977619534628
2050,CAP,5911.523460956779
2051,CAP,6273.051413234945
2052,CAP,8115.344772234338
2053,CAP,9498.87506759238
2054,CAP,10403.513658733742
2055,CAP,11360.290156237208
2026,CAP,5509.645657267303
2025,CAP,13843.48315987896
2027,CAP,2788.8906575846854
2021,CAP,2710.729552357368
2023,CAP,4188.645287536422
2022,CAP,6166.544291302067
2024,CAP,4913.910979550813
2029,CAP,5678.4539916321
2028,CAP,2676.5464619512836
2021,FIX,1266.5888293093167
2022,FIX,1287.458332673741
2023,FIX,1294.2728196326946
2024,FIX,1349.918091680115
2025,FIX,1599.4968074979374
2026,FIX,1652.8365208609391
2027,FIX,1642.1001568696815
2028,FIX,1629.5279571665485
2029,FIX,1669.2006071801059
2030,FIX,1715.9352271084342
2031,FIX,1762.5482822283439
2032,FIX,1821.669300113553
2033,FIX,1855.747448363226
2034,FIX,1889.0863257496562
2035,FIX,1917.0378908010075
2036,FIX,1955.3967749060369
2037,FIX,1972.7638767700673
2038,FIX,1993.18287526901
2039,FIX,2011.1506243055576
2040,FIX,2024.8426498044375
2041,FIX,2086.885139249712
2042,FIX,2153.06486946395
2043,FIX,2217.127970069196
2044,FIX,2278.992468207478
2045,FIX,2345.2764009321254
2046,FIX,2305.952096969533
2047,FIX,2382.8270164455735
2048,FIX,2462.672977901283
2049,FIX,2546.226573492183
2050,FIX,2638.252084127574
2051,FIX,2740.6397278391787
2052,FIX,2824.8460707589147
2053,FIX,2909.1235505829695
2054,FIX,2995.237531102747
2055,FIX,2903.7597337532075
2021,VAR,12.887903525478166
2022,VAR,-201.88441480352063
2023,VAR,62.351653438261096
2024,VAR,122.5653575923857
2025,VAR,-827.5277763050865
2026,VAR,-1014.8682353256281
2027,VAR,-953.6830258200094
2028,VAR,-838.7013250805992
2029,VAR,-997.951982551649
2030,VAR,-1340.136551227968
2031,VAR,-1752.665664205266
2032,VAR,-2075.0482993588307
2033,VAR,-2215.5329127347322
2034,VAR,-2266.770198017367
2035,VAR,-2391.5813165324907
2036,VAR,-2453.5583797647323
2037,VAR,-2509.51904271901
2038,VAR,-2679.710944202989
2039,VAR,-2957.3868207082273
2040,VAR,-3306.1875710058316
2041,VAR,-3502.029730137518
2042,VAR,-3696.695861552234
2043,VAR,-4001.4220458536647
2044,VAR,-4183.701375954562
2045,VAR,-4348.20689669662
2046,VAR,-3629.507330779171
2047,VAR,-3839.6229933558784
2048,VAR,-4062.09590564201
2049,VAR,-4576.709441753081
2050,VAR,-5088.451435035641
2051,VAR,-5471.354272310085
2052,VAR,-5696.8467789101305
2053,VAR,-5908.095593495874
2054,VAR,-6123.149574886914
2055,VAR,-5382.766232100695
