YEAR,CostType,VALUE
2029,CAP,4497.33820537304
2030,CAP,5317.806031486978
2031,CAP,5644.940172710861
2032,CAP,3669.366382858535
2033,CAP,2090.844458664899
2034,CAP,2016.7568583437635
2035,CAP,1642.3349124297358
2036,CAP,2537.1702148112045
2037,CAP,6049.421432016479
2038,CAP,4770.286513627392
2039,CAP,6065.881403431658
2040,CAP,7354.060087789349
2041,CAP,5357.156728498642
2042,CAP,5356.711079014856
2043,CAP,5392.823134989654
2044,CAP,5094.98070504368
2045,CAP,5555.72120931878
2046,CAP,5576.785844364095
2047,CAP,4164.042708368086
2048,CAP,4337.830752588044
2049,CAP,4493.578290316995
2050,CAP,9530.6324989761
2051,CAP,5145.502201524954
2052,CAP,6691.742814690956
2054,CAP,7203.908676197963
2055,CAP,8965.259145550173
2024,CAP,5027.644030354983
2025,CAP,9542.43423874051
2021,CAP,2710.729552357368
2023,CAP,4188.8778558782205
2022,CAP,6356.467253546811
2026,CAP,2945.0642505148476
2028,CAP,1987.2693834971
2053,CAP,5293.769558292582
2027,CAP,1958.762428621751
2021,FIX,1266.5888293093167
2022,FIX,1277.6239954439086
2023,FIX,1286.9076594791522
2024,FIX,1338.831812098941
2025,FIX,1440.0428068670424
2026,FIX,1429.5132348957595
2027,FIX,1399.7897095022406
2028,FIX,1370.6437820023923
2029,FIX,1380.8291333568761
2030,FIX,1400.4258785135255
2031,FIX,1427.5105825196008
2032,FIX,1476.741725543689
2033,FIX,1501.696922410648
2034,FIX,1521.077995660769
2035,FIX,1534.9484767714293
2036,FIX,1562.2123481203414
2037,FIX,1567.3162502455916
2038,FIX,1545.7962202142194
2039,FIX,1526.2130103117556
2040,FIX,1532.9969265289299
2041,FIX,1574.7838481917631
2042,FIX,1616.7089100380342
2043,FIX,1658.452620640312
2044,FIX,1699.5246182558658
2045,FIX,1739.9792231116792
2046,FIX,1667.5361631069711
2047,FIX,1721.6654307801587
2048,FIX,1735.5881213133828
2049,FIX,1791.5080988141729
2050,FIX,1902.3428847881428
2051,FIX,1980.19596480868
2052,FIX,2036.9454983172975
2053,FIX,2074.025176095431
2054,FIX,2122.9491161568358
2055,FIX,2119.838562613974
2021,VAR,12.887903525478173
2022,VAR,-210.60882153435267
2023,VAR,51.584803352329445
2024,VAR,105.80567713038381
2025,VAR,-93.36067151128604
2026,VAR,-59.72948571550017
2027,VAR,27.92318852817277
2028,VAR,117.73180361999349
2029,VAR,-82.54382562801432
2030,VAR,-450.7640020354568
2031,VAR,-868.6223668900379
2032,VAR,-1219.3403102360767
2033,VAR,-1339.8424843870034
2034,VAR,-1439.5527220817519
2035,VAR,-1608.8895520726737
2036,VAR,-1744.3269892518676
2037,VAR,-1921.8550682876435
2038,VAR,-2127.8848816509267
2039,VAR,-2504.7835133082554
2040,VAR,-2892.1170218747898
2041,VAR,-3138.1480759155647
2042,VAR,-3411.6065958327445
2043,VAR,-3758.440404646857
2044,VAR,-3979.804385934632
2045,VAR,-4204.457433303157
2046,VAR,-4602.9868464871215
2047,VAR,-4838.763291893158
2048,VAR,-5110.937273504281
2049,VAR,-5654.4373649921035
2050,VAR,-6225.16574633964
2051,VAR,-6686.4654509567645
2052,VAR,-6979.559867138964
2053,VAR,-7278.482239755774
2054,VAR,-7582.789340534938
2055,VAR,-7651.457008252195
