YEAR,CostType,VALUE
2029,CAP,5532.139845873955
2030,CAP,5881.875193825713
2031,CAP,6225.915531546986
2032,CAP,4200.117614339482
2033,CAP,2711.0085142127896
2034,CAP,2308.6127791506196
2035,CAP,1896.5429362665523
2036,CAP,2626.5973673890544
2037,CAP,5152.979099389013
2038,CAP,5118.706827482427
2039,CAP,6160.999858160089
2040,CAP,7124.118931903753
2041,CAP,5217.800658914966
2042,CAP,5449.602778377265
2043,CAP,5853.859685348712
2044,CAP,5943.900701334615
2045,CAP,6417.735919731801
2046,CAP,7207.226851340347
2047,CAP,4844.302122554181
2048,CAP,5115.398431007785
2049,CAP,5182.0446357855835
2050,CAP,6973.642691317875
2051,CAP,5505.466233913419
2052,CAP,7123.562042564209
2053,CAP,7639.2877944508655
2054,CAP,9492.446170133839
2055,CAP,11556.546845227886
2024,CAP,4914.364845145855
2025,CAP,11943.718991864447
2021,CAP,2710.729552357368
2023,CAP,4188.901863878218
2022,CAP,6356.509267546811
2026,CAP,3343.420196650794
2027,CAP,2522.0303214623073
2028,CAP,2391.0666554925087
2021,FIX,1266.5888293093167
2022,FIX,1277.6244154439084
2023,FIX,1286.9087394791522
2024,FIX,1342.5637862907201
2025,FIX,1499.808079234476
2026,FIX,1503.065840491734
2027,FIX,1490.0296537601935
2028,FIX,1466.1989647547377
2029,FIX,1496.6993954203217
2030,FIX,1527.022332825607
2031,FIX,1565.252104424111
2032,FIX,1624.1766474717467
2033,FIX,1660.7422159044272
2034,FIX,1688.7745609647272
2035,FIX,1712.6251250573357
2036,FIX,1749.8779204989855
2037,FIX,1771.864836782728
2038,FIX,1770.4078086052969
2039,FIX,1777.1078176628705
2040,FIX,1809.5146142622236
2041,FIX,1861.5084781234773
2042,FIX,1920.0428513608501
2043,FIX,1982.1624213435684
2044,FIX,2042.3288156945475
2045,FIX,2104.019900166028
2046,FIX,2048.5302813894896
2047,FIX,2110.0585141704955
2048,FIX,2169.8726875425305
2049,FIX,2238.894292326152
2050,FIX,2324.5139999064977
2051,FIX,2403.477195323128
2052,FIX,2456.739796521977
2053,FIX,2524.6156764636985
2054,FIX,2593.5033528433632
2055,FIX,2567.4496780424406
2021,VAR,12.887903525478517
2022,VAR,-210.60882153435222
2023,VAR,51.58480335232989
2024,VAR,113.68693120619764
2025,VAR,-412.5246051030695
2026,VAR,-357.83109532061565
2027,VAR,-257.3030940562092
2028,VAR,-165.53866396553911
2029,VAR,-358.53570109836943
2030,VAR,-717.502978413825
2031,VAR,-1123.1993466388085
2032,VAR,-1460.17759010388
2033,VAR,-1582.9029720291117
2034,VAR,-1670.440968499908
2035,VAR,-1800.0589887801466
2036,VAR,-1890.2348085491749
2037,VAR,-1913.3486662010946
2038,VAR,-2065.8347731348076
2039,VAR,-2373.363546489755
2040,VAR,-2625.248336804606
2041,VAR,-2821.763797377422
2042,VAR,-3015.166734632418
2043,VAR,-3318.4518916551906
2044,VAR,-3514.452286805848
2045,VAR,-3692.424582781222
2046,VAR,-3939.8061784692954
2047,VAR,-4201.5116297946315
2048,VAR,-4550.8078862846
2049,VAR,-5091.063482135684
2050,VAR,-5683.290393963996
2051,VAR,-6153.08612240483
2052,VAR,-6481.566821856415
2053,VAR,-6833.9066375062785
2054,VAR,-7200.5705735047695
2055,VAR,-6907.006871437285
