YEAR,CostType,VALUE
2029,CAP,5939.323636362345
2030,CAP,7394.468749683374
2031,CAP,7353.764534349997
2032,CAP,4349.968390697286
2033,CAP,2602.6195354390256
2034,CAP,5403.837262512526
2035,CAP,3169.510309902974
2036,CAP,3873.7750819380294
2037,CAP,7124.035220468524
2038,CAP,6026.272226598336
2039,CAP,8749.296542256223
2040,CAP,9477.276301664959
2041,CAP,8595.065855587149
2042,CAP,8029.889938365073
2043,CAP,8324.211252140867
2044,CAP,8484.726379389136
2045,CAP,9401.379126838176
2046,CAP,9033.317340970792
2047,CAP,6274.43858295366
2048,CAP,6107.964444185051
2049,CAP,8873.215864316331
2050,CAP,12171.469621115066
2051,CAP,8105.345466777177
2053,CAP,8863.500037666634
2054,CAP,11912.611347427028
2055,CAP,13660.717962336603
2024,CAP,5086.263740576373
2025,CAP,9777.11880917345
2021,CAP,2710.729552357368
2023,CAP,4304.894407512871
2022,CAP,6463.46538542893
2026,CAP,4710.721721827315
2028,CAP,3636.204361149096
2052,CAP,10232.339950020663
2027,CAP,3095.5689254971844
2021,FIX,1266.5888293093167
2022,FIX,1274.4458082692627
2023,FIX,1280.1753273149034
2024,FIX,1329.6229667786945
2025,FIX,1422.1360328472304
2026,FIX,1432.8429708919641
2027,FIX,1417.759213599873
2028,FIX,1410.4370137137073
2029,FIX,1440.245683100232
2030,FIX,1484.918974193089
2031,FIX,1533.6407970894036
2032,FIX,1592.022227146308
2033,FIX,1617.925458809624
2034,FIX,1668.8793989041226
2035,FIX,1697.6474101843944
2036,FIX,1739.2099182919221
2037,FIX,1756.2445278089353
2038,FIX,1746.1591566194581
2039,FIX,1761.0566987999473
2040,FIX,1790.0920541866203
2041,FIX,1849.7116576374956
2042,FIX,1908.9594097203394
2043,FIX,1968.342382685038
2044,FIX,2026.8928345360966
2045,FIX,2088.7399207000412
2046,FIX,2037.2728951682238
2047,FIX,2109.8186153168804
2048,FIX,2125.7387940718836
2049,FIX,2201.1046529404985
2050,FIX,2332.5561228275023
2051,FIX,2426.1832286926715
2052,FIX,2502.1517894728618
2053,FIX,2568.907244770717
2054,FIX,2627.768172219134
2055,FIX,2645.484546127681
2021,VAR,12.887903525477483
2022,VAR,-217.9487144907199
2023,VAR,33.21959541525245
2024,VAR,90.525823784939
2025,VAR,-104.98478493471947
2026,VAR,-45.6533767724791
2027,VAR,77.23463925888375
2028,VAR,167.20754933388432
2029,VAR,32.978758187911424
2030,VAR,-319.05017591766364
2031,VAR,-724.0874223314344
2032,VAR,-1039.0323097174307
2033,VAR,-1121.9153682546828
2034,VAR,-1247.3432183668394
2035,VAR,-1410.3898074752885
2036,VAR,-1511.6816160135843
2037,VAR,-1632.8902487571634
2038,VAR,-1783.4892756025015
2039,VAR,-2116.2420838670682
2040,VAR,-2421.406225367229
2041,VAR,-2648.2495297907694
2042,VAR,-2879.714762450549
2043,VAR,-3209.4047791309945
2044,VAR,-3397.7470361224773
2045,VAR,-3561.128307045099
2046,VAR,-3930.725414910791
2047,VAR,-4114.790494417859
2048,VAR,-4309.471040115468
2049,VAR,-4763.182332590614
2050,VAR,-5271.549279598424
2051,VAR,-5620.9677786177035
2052,VAR,-5810.167691929162
2053,VAR,-5996.743522256876
2054,VAR,-6178.097461202805
2055,VAR,-6107.096206130279
