YEAR,CostType,VALUE
2029,CAP,5187.0835412746055
2030,CAP,5587.857454525787
2031,CAP,5936.958647443239
2032,CAP,3957.5849582323017
2033,CAP,2527.943382388837
2034,CAP,2069.44385428157
2035,CAP,1730.377909018094
2036,CAP,2346.531939728852
2037,CAP,4219.511653759947
2038,CAP,4876.142379490453
2039,CAP,6028.021806411956
2040,CAP,6399.120555915001
2041,CAP,5119.886096395645
2042,CAP,5339.773655213351
2043,CAP,5115.945341851743
2044,CAP,5195.753352001799
2045,CAP,5388.766013901419
2046,CAP,5340.5484105252
2047,CAP,3967.5417781131396
2048,CAP,4115.073039422993
2049,CAP,4340.579122764454
2050,CAP,4756.03133393974
2051,CAP,4731.425435250716
2052,CAP,5088.989399314817
2053,CAP,5529.096304059585
2054,CAP,7190.674473412235
2055,CAP,8089.122677785021
2026,CAP,5055.454322006606
2025,CAP,14471.398263170344
2027,CAP,2610.1310915383856
2021,CAP,2710.729552357368
2023,CAP,4188.865851878221
2022,CAP,6356.446239546809
2024,CAP,4914.204520704548
2028,CAP,2151.456143479957
2021,FIX,1266.5888293093167
2022,FIX,1277.6237854439084
2023,FIX,1286.9071194791522
2024,FIX,1342.5574523496475
2025,FIX,1576.1225659660545
2026,FIX,1614.6445657072734
2027,FIX,1596.9854273866329
2028,FIX,1567.7776522082759
2029,FIX,1591.0883414802422
2030,FIX,1615.1012513906396
2031,FIX,1647.2918182039768
2032,FIX,1700.9151291808905
2033,FIX,1732.8681816836104
2034,FIX,1755.7022613651288
2035,FIX,1775.2488986323303
2036,FIX,1806.4592929577702
2037,FIX,1813.9096856863584
2038,FIX,1798.7398083153835
2039,FIX,1792.2774579258946
2040,FIX,1803.501999081785
2041,FIX,1841.8970063625638
2042,FIX,1883.6773917901457
2043,FIX,1926.2331357617397
2044,FIX,1964.1243829021612
2045,FIX,2002.9919523384556
2046,FIX,1928.9120539021972
2047,FIX,1979.6514966186435
2048,FIX,2006.622860223312
2049,FIX,2064.8588635212686
2050,FIX,2128.5934005343606
2051,FIX,2204.6968639030592
2052,FIX,2242.347479331575
2053,FIX,2284.176914166266
2054,FIX,2327.5333493156104
2055,FIX,2191.898832477597
2021,VAR,12.887903525477952
2022,VAR,-210.6088215343515
2023,VAR,51.584803352330574
2024,VAR,113.70944976129773
2025,VAR,-863.0201929793126
2026,VAR,-1087.8131693204152
2027,VAR,-1043.394422597588
2028,VAR,-969.0534368757984
2029,VAR,-1166.2002586842361
2030,VAR,-1535.3016699298823
2031,VAR,-1952.3816426733151
2032,VAR,-2301.476563528548
2033,VAR,-2444.887459205567
2034,VAR,-2542.6801311641775
2035,VAR,-2695.6916525342976
2036,VAR,-2795.291188640392
2037,VAR,-2806.3376733176924
2038,VAR,-3001.699666969322
2039,VAR,-3412.014209981486
2040,VAR,-3847.2566126896195
2041,VAR,-4164.626820270178
2042,VAR,-4493.032211738043
2043,VAR,-4893.761571060353
2044,VAR,-5188.921661811974
2045,VAR,-5469.867838486401
2046,VAR,-4874.794251083776
2047,VAR,-5185.867675255445
2048,VAR,-5568.6444877954855
2049,VAR,-6149.480078625578
2050,VAR,-6764.9726174910165
2051,VAR,-7254.616464074952
2052,VAR,-7613.970272629542
2053,VAR,-7978.76361137779
2054,VAR,-8352.468895338185
2055,VAR,-7778.371807859096
