YEAR,CostType,VALUE
2029,CAP,5455.6877208962815
2030,CAP,5819.21807902295
2031,CAP,6152.633735799232
2032,CAP,4156.29692499729
2033,CAP,2520.1973263812633
2034,CAP,2248.8168504273763
2035,CAP,2010.533021803567
2036,CAP,2549.7815823309306
2037,CAP,4115.560268350102
2038,CAP,4903.461752834652
2039,CAP,6840.890666540759
2040,CAP,6953.844712815949
2041,CAP,5258.46968872796
2042,CAP,5441.950707298786
2043,CAP,5339.436835914169
2044,CAP,5401.804938902285
2045,CAP,5664.471986470222
2046,CAP,5655.293448619943
2047,CAP,4359.939263873358
2048,CAP,4551.2276050767005
2049,CAP,4701.708064600066
2050,CAP,5408.301923293563
2051,CAP,5298.87050086959
2052,CAP,6062.624782778904
2053,CAP,6677.708399809724
2054,CAP,8790.688495633312
2055,CAP,10136.055572787383
2024,CAP,4914.364845145851
2025,CAP,11131.874538237491
2021,CAP,2710.729552357368
2023,CAP,4188.877855878218
2022,CAP,6356.467253546812
2026,CAP,3436.306100650708
2028,CAP,2338.504516474537
2027,CAP,2508.0389915829514
2021,FIX,1266.5888293093167
2022,FIX,1277.6239954439086
2023,FIX,1286.9076594791522
2024,FIX,1342.56216629072
2025,FIX,1524.81958943463
2026,FIX,1523.016855940926
2027,FIX,1502.246203767793
2028,FIX,1477.1217040655065
2029,FIX,1505.8826704603932
2030,FIX,1534.728560299304
2031,FIX,1571.2497372839948
2032,FIX,1628.7070008216715
2033,FIX,1661.4957748927618
2034,FIX,1687.8193301646031
2035,FIX,1712.6900379055792
2036,FIX,1747.9292251265474
2037,FIX,1761.6777839293702
2038,FIX,1757.484432545318
2039,FIX,1761.2661985370148
2040,FIX,1758.4928598411095
2041,FIX,1808.195852652686
2042,FIX,1864.0635316523872
2043,FIX,1919.763886414426
2044,FIX,1973.0862061870066
2045,FIX,2028.227447770546
2046,FIX,1970.9049220086554
2047,FIX,2026.6640385466844
2048,FIX,2085.20470027458
2049,FIX,2148.263408686068
2050,FIX,2218.299819472079
2051,FIX,2297.815976908932
2052,FIX,2335.8286477544743
2053,FIX,2375.861693833843
2054,FIX,2425.4062127727843
2055,FIX,2379.7867955147285
2021,VAR,12.887903525477942
2022,VAR,-210.60882153435242
2023,VAR,51.58480335233035
2024,VAR,113.68693120619743
2025,VAR,-405.8390677741583
2026,VAR,-349.06500074717985
2027,VAR,-225.5549266900772
2028,VAR,-122.39978453076192
2029,VAR,-301.7495341663914
2030,VAR,-648.6318535496924
2031,VAR,-1040.308347281147
2032,VAR,-1365.9798282311235
2033,VAR,-1453.7616796654252
2034,VAR,-1529.2223375798574
2035,VAR,-1672.7785456361496
2036,VAR,-1752.5428718924827
2037,VAR,-1697.2970135861706
2038,VAR,-1840.9402887005438
2039,VAR,-2252.5621487969897
2040,VAR,-2753.278746328261
2041,VAR,-2980.7945063705597
2042,VAR,-3205.005930421149
2043,VAR,-3509.4752957488226
2044,VAR,-3706.5188961692165
2045,VAR,-3875.86863469162
2046,VAR,-4071.692574420387
2047,VAR,-4337.3413897855235
2048,VAR,-4686.141422239657
2049,VAR,-5229.533075445663
2050,VAR,-5799.402219674883
2051,VAR,-6288.754276731416
2052,VAR,-6667.883837990045
2053,VAR,-7071.996634572259
2054,VAR,-7427.226423053835
2055,VAR,-7117.960778735641
