YEAR,CostType,VALUE
2029,CAP,5248.791111716353
2030,CAP,5638.0120659362965
2031,CAP,5969.102654402126
2032,CAP,3975.2336057884418
2033,CAP,2366.9338448733984
2034,CAP,2093.1044870601377
2035,CAP,1731.605585019596
2036,CAP,2380.3896726246576
2037,CAP,3950.0407921778965
2038,CAP,4786.156600853072
2039,CAP,6172.59462946059
2040,CAP,6793.676284165248
2041,CAP,4977.665645494789
2042,CAP,5162.752944549754
2043,CAP,5072.12901101544
2044,CAP,5144.180289527922
2045,CAP,5413.8972907702555
2046,CAP,5413.174881937127
2047,CAP,4138.4314434274
2048,CAP,4100.6912556110055
2049,CAP,4545.378753660918
2050,CAP,5173.368892999031
2051,CAP,5082.506046835106
2052,CAP,6052.1292900406015
2053,CAP,6511.099165044874
2054,CAP,8263.647097814344
2055,CAP,9906.147970422931
2024,CAP,4914.364845145851
2025,CAP,11820.461290836301
2021,CAP,2710.729552357368
2023,CAP,4188.877855878221
2022,CAP,6356.467253546809
2026,CAP,3254.0262775072933
2028,CAP,2215.322943712542
2027,CAP,2321.983580704885
2021,FIX,1266.5888293093167
2022,FIX,1277.6239954439086
2023,FIX,1286.9076594791522
2024,FIX,1342.5621662907201
2025,FIX,1508.1027298974634
2026,FIX,1502.362101011637
2027,FIX,1478.3511675119182
2028,FIX,1450.8764686233708
2029,FIX,1475.6530452589914
2030,FIX,1501.1287540817204
2031,FIX,1534.3202214797036
2032,FIX,1588.8345512155693
2033,FIX,1618.9183164337846
2034,FIX,1642.7552472995562
2035,FIX,1662.9208947393472
2036,FIX,1695.305177844855
2037,FIX,1706.289317289729
2038,FIX,1699.9424368107116
2039,FIX,1696.0970357851706
2040,FIX,1711.4111404106166
2041,FIX,1759.6086069899632
2042,FIX,1813.8146226349324
2043,FIX,1867.9620598916238
2044,FIX,1919.8998964484424
2045,FIX,1973.6842892849036
2046,FIX,1915.072936808208
2047,FIX,1970.3815250877844
2048,FIX,2022.7546581065067
2049,FIX,2086.445078711584
2050,FIX,2156.3159992939163
2051,FIX,2235.0466911979706
2052,FIX,2277.8247090039144
2053,FIX,2317.3200226135677
2054,FIX,2365.777624068604
2055,FIX,2318.814843848372
2021,VAR,12.887903525477817
2022,VAR,-210.60882153435173
2023,VAR,51.584803352330354
2024,VAR,113.68693120619743
2025,VAR,-425.9740313843292
2026,VAR,-387.93833042510687
2027,VAR,-287.4271391894276
2028,VAR,-210.2181268489832
2029,VAR,-411.2964625433261
2030,VAR,-779.2284889790528
2031,VAR,-1193.9003720502346
2032,VAR,-1540.54220821103
2033,VAR,-1655.3076799739058
2034,VAR,-1751.8733946328553
2035,VAR,-1902.7485985247795
2036,VAR,-2002.7247096400572
2037,VAR,-1969.9084532964325
2038,VAR,-2137.2213846790223
2039,VAR,-2518.3934063353095
2040,VAR,-2886.9701657357023
2041,VAR,-3121.49087249139
2042,VAR,-3354.577198987443
2043,VAR,-3669.206828266116
2044,VAR,-3876.966928475459
2045,VAR,-4058.832940997214
2046,VAR,-4266.675379327345
2047,VAR,-4543.443990594184
2048,VAR,-4863.112674290784
2049,VAR,-5419.746044301784
2050,VAR,-6001.056838478337
2051,VAR,-6501.332067782587
2052,VAR,-6932.3057688429235
2053,VAR,-7352.841687656461
2054,VAR,-7726.965811225063
2055,VAR,-7435.142309954465
