YEAR,CostType,VALUE
2030,CAP,5234.985045765546
2031,CAP,5602.16055345247
2032,CAP,3636.901772261743
2033,CAP,2293.9092536579683
2034,CAP,1912.6771218633362
2035,CAP,1552.7725094627197
2036,CAP,2091.1841873615545
2037,CAP,4616.824166112524
2038,CAP,4467.884257153917
2039,CAP,5704.473653204546
2040,CAP,6199.5768882487755
2041,CAP,4997.525724901432
2042,CAP,4965.7068674434
2043,CAP,4966.3853477949615
2044,CAP,4685.605160198239
2045,CAP,5084.3355971677365
2046,CAP,5108.302300273346
2047,CAP,3877.3433166611458
2048,CAP,3889.1959120355787
2049,CAP,4154.881075741391
2050,CAP,4548.870830613186
2051,CAP,4525.486292636914
2052,CAP,5532.830828347137
2053,CAP,5294.436206786979
2054,CAP,6815.681709930926
2055,CAP,7911.955971024171
2026,CAP,4659.292706903991
2025,CAP,13961.220143421513
2027,CAP,2216.2534672501406
2021,CAP,2710.729552357368
2023,CAP,4188.865851878221
2022,CAP,6356.446239546811
2024,CAP,4914.204520704546
2029,CAP,4608.4485229411475
2028,CAP,1903.7795208617072
2021,FIX,1266.5888293093167
2022,FIX,1277.6237854439084
2023,FIX,1286.9071194791522
2024,FIX,1342.5574523496475
2025,FIX,1588.416243149894
2026,FIX,1621.0773321421589
2027,FIX,1597.5216608045955
2028,FIX,1566.4970436016417
2029,FIX,1579.600022443041
2030,FIX,1598.6792182899972
2031,FIX,1626.418005257727
2032,FIX,1676.4064376288045
2033,FIX,1705.8948126578969
2034,FIX,1729.4629656059171
2035,FIX,1747.9108794414494
2036,FIX,1775.9870957404664
2037,FIX,1785.3264277714159
2038,FIX,1765.5716297783374
2039,FIX,1752.2165576948523
2040,FIX,1746.1073130125517
2041,FIX,1786.062540756279
2042,FIX,1825.805537176518
2043,FIX,1864.9308934761182
2044,FIX,1903.0915461182897
2045,FIX,1940.7597551629283
2046,FIX,1866.0334871279952
2047,FIX,1917.9999980875011
2048,FIX,1940.852293728236
2049,FIX,1994.449644985642
2050,FIX,2056.558951642704
2051,FIX,2131.4488545232966
2052,FIX,2174.141847375615
2053,FIX,2215.4640128983247
2054,FIX,2260.954516809655
2055,FIX,2123.9163918178438
2021,VAR,12.887903525478979
2022,VAR,-210.60882153435244
2023,VAR,51.5848033523299
2024,VAR,113.70944976129705
2025,VAR,-847.1751229630696
2026,VAR,-1077.9397968055355
2027,VAR,-1042.4965753509198
2028,VAR,-955.4725921958275
2029,VAR,-1172.019349683704
2030,VAR,-1537.250480983761
2031,VAR,-1956.902873893107
2032,VAR,-2309.4831357454736
2033,VAR,-2464.5910280470976
2034,VAR,-2566.6696929235814
2035,VAR,-2735.2615552934203
2036,VAR,-2846.061226656644
2037,VAR,-2942.1997212229808
2038,VAR,-3134.971021298985
2039,VAR,-3537.1268385644985
2040,VAR,-4033.3845176337063
2041,VAR,-4346.405439175455
2042,VAR,-4688.719585745828
2043,VAR,-5110.223295942089
2044,VAR,-5409.935045978588
2045,VAR,-5720.301716646338
2046,VAR,-5139.587111740659
2047,VAR,-5445.37927727488
2048,VAR,-5772.502142002658
2049,VAR,-6389.088107619839
2050,VAR,-7013.535055590984
2051,VAR,-7505.33685939518
2052,VAR,-7884.953000778372
2053,VAR,-8252.207045177664
2054,VAR,-8616.560116363902
2055,VAR,-8039.317223507294
