YEAR,CostType,VALUE
2029,CAP,5037.893304639729
2030,CAP,5486.835480276372
2031,CAP,5846.689832511644
2032,CAP,3832.61134602686
2033,CAP,2309.777401548538
2034,CAP,2113.5957500200443
2035,CAP,1634.2747279987436
2036,CAP,2276.4001690723076
2037,CAP,6571.329616114888
2038,CAP,4498.491485352188
2039,CAP,4629.465509576688
2040,CAP,6561.821140712248
2041,CAP,4772.268437751379
2042,CAP,5278.6604369241295
2043,CAP,5350.942269173461
2044,CAP,5189.58413577822
2045,CAP,5603.113626566049
2046,CAP,6323.906127072151
2047,CAP,4632.402569167173
2048,CAP,4761.748678219771
2049,CAP,4849.020288394781
2050,CAP,6004.865387036012
2051,CAP,5141.811274231348
2052,CAP,8521.794537075722
2053,CAP,6789.882411416101
2054,CAP,7841.904657422585
2055,CAP,10621.767351061426
2024,CAP,4914.364845145849
2025,CAP,11056.967152127057
2021,CAP,2710.729552357368
2023,CAP,4188.889859878221
2022,CAP,6356.488253546811
2026,CAP,3060.9334460117466
2028,CAP,2126.4999142570437
2027,CAP,2198.8543748615793
2021,FIX,1266.5888293093167
2022,FIX,1277.6242054439085
2023,FIX,1286.9081994791522
2024,FIX,1342.56297629072
2025,FIX,1523.6121452969753
2026,FIX,1515.9192425722986
2027,FIX,1490.5946087830866
2028,FIX,1464.3883165944394
2029,FIX,1485.206973154825
2030,FIX,1509.3456776812516
2031,FIX,1541.914992692125
2032,FIX,1595.7903914455794
2033,FIX,1626.618868959034
2034,FIX,1654.3701915129514
2035,FIX,1675.1039988374753
2036,FIX,1707.7933675288111
2037,FIX,1745.2772659481545
2038,FIX,1737.1246581075034
2039,FIX,1724.4475727070676
2040,FIX,1728.938990487318
2041,FIX,1787.7419251988522
2042,FIX,1844.5914206837865
2043,FIX,1901.7468308873833
2044,FIX,1957.20599069784
2045,FIX,2014.556276776966
2046,FIX,1953.0743661435138
2047,FIX,2015.7731725095405
2048,FIX,2072.2276530667123
2049,FIX,2135.2189297738705
2050,FIX,2212.7019838098013
2051,FIX,2291.3056079544667
2052,FIX,2355.3857360418024
2053,FIX,2419.1274769230427
2054,FIX,2484.083572175008
2055,FIX,2454.144580922695
2021,VAR,12.887903525478166
2022,VAR,-210.60882153435244
2023,VAR,51.58480335233035
2024,VAR,113.6869312061972
2025,VAR,-396.55157319363974
2026,VAR,-350.5290365131374
2027,VAR,-254.63437347104278
2028,VAR,-146.3559924103
2029,VAR,-371.38345931707204
2030,VAR,-720.2495189009293
2031,VAR,-1122.6359040448963
2032,VAR,-1457.9784409102306
2033,VAR,-1567.8530409587738
2034,VAR,-1654.2801338509169
2035,VAR,-1786.9866212535394
2036,VAR,-1879.5027965949894
2037,VAR,-2025.924587121505
2038,VAR,-2168.053026815724
2039,VAR,-2403.377498219553
2040,VAR,-2802.8566354004033
2041,VAR,-2967.8720856941886
2042,VAR,-3208.0550153627382
2043,VAR,-3524.794980060441
2044,VAR,-3727.596570583883
2045,VAR,-3931.9828027295857
2046,VAR,-4176.905249510871
2047,VAR,-4435.914354709373
2048,VAR,-4726.442912056416
2049,VAR,-5299.041747625308
2050,VAR,-5888.0867696931045
2051,VAR,-6362.065586949987
2052,VAR,-6723.902953479855
2053,VAR,-7080.388688028289
2054,VAR,-7447.101470025983
2055,VAR,-7158.955243879094
