YEAR,CostType,VALUE
2029,CAP,5250.279000638451
2030,CAP,5830.983319267261
2031,CAP,6136.722754754961
2032,CAP,4162.078995702084
2033,CAP,2660.515079912171
2034,CAP,2248.6696898861724
2035,CAP,1877.493967572439
2036,CAP,2541.288224581714
2037,CAP,4128.980691415129
2038,CAP,4904.16704379549
2039,CAP,6840.8906661317005
2040,CAP,6957.743061573358
2041,CAP,5257.858178491289
2042,CAP,5442.491087427006
2043,CAP,5341.500849493304
2044,CAP,5403.239280586413
2045,CAP,5664.4719864702265
2046,CAP,5655.2934486199465
2047,CAP,4307.301801172304
2048,CAP,4545.209270322009
2049,CAP,4700.944493665331
2050,CAP,5382.6748866463695
2051,CAP,5358.272008074285
2052,CAP,6126.8444440956555
2053,CAP,6669.506777802215
2054,CAP,8677.662247903181
2055,CAP,9187.272727412643
2024,CAP,4914.364845145849
2025,CAP,8593.521462235538
2021,CAP,2710.729552357368
2023,CAP,4188.8778558782205
2022,CAP,6356.467253546811
2026,CAP,3526.762402372171
2028,CAP,2378.8825607663607
2027,CAP,2612.602201493963
2021,FIX,1266.5888293093167
2022,FIX,1277.6239954439086
2023,FIX,1286.9076594791522
2024,FIX,1342.56216629072
2025,FIX,1463.0777964325257
2026,FIX,1462.8349243446692
2027,FIX,1444.146883684388
2028,FIX,1419.8111492403095
2029,FIX,1445.5188394540878
2030,FIX,1474.8482145465123
2031,FIX,1511.1361831196032
2032,FIX,1568.8009941416553
2033,FIX,1603.8534112501836
2034,FIX,1630.2490226993564
2035,FIX,1653.0929693250891
2036,FIX,1688.2530466556625
2037,FIX,1702.36430682051
2038,FIX,1698.276300554552
2039,FIX,1702.148486773788
2040,FIX,1699.348876135646
2041,FIX,1749.1534576357872
2042,FIX,1805.126468196688
2043,FIX,1860.9737320617576
2044,FIX,1914.419096303571
2045,FIX,1969.654685223525
2046,FIX,1912.42650679805
2047,FIX,1970.7019128229065
2048,FIX,2030.20957855055
2049,FIX,2093.3809347744987
2050,FIX,2163.440751622472
2051,FIX,2242.9676173451703
2052,FIX,2280.625524072114
2053,FIX,2320.654334044279
2054,FIX,2370.1988529832197
2055,FIX,2385.18401683029
2021,VAR,12.88790352547808
2022,VAR,-210.60882153435244
2023,VAR,51.584803352330574
2024,VAR,113.68693120619764
2025,VAR,-35.377089684811054
2026,VAR,22.53958884965914
2027,VAR,135.01199195861759
2028,VAR,240.53476568586674
2029,VAR,91.97506281708462
2030,VAR,-252.47581192587396
2031,VAR,-639.5040833569024
2032,VAR,-960.643179603463
2033,VAR,-1065.2005312414963
2034,VAR,-1137.5492199372748
2035,VAR,-1258.5107120372816
2036,VAR,-1334.6444905983358
2037,VAR,-1272.7664368307223
2038,VAR,-1414.6682903380558
2039,VAR,-1819.0349921890274
2040,VAR,-2299.795329781915
2041,VAR,-2503.6896313087773
2042,VAR,-2704.5426459111563
2043,VAR,-2984.2290105076218
2044,VAR,-3156.162473302647
2045,VAR,-3299.6136646727387
2046,VAR,-3640.1581045433863
2047,VAR,-3878.8144613827762
2048,VAR,-4205.254901109822
2049,VAR,-4727.621170772215
2050,VAR,-5275.274192082226
2051,VAR,-5761.042050178657
2052,VAR,-6131.335086283857
2053,VAR,-6524.312792302087
2054,VAR,-6869.285356519515
2055,VAR,-6946.201748023043
