YEAR,CostType,VALUE
2029,CAP,5134.0235168359195
2030,CAP,5757.757075979043
2031,CAP,6109.374049940681
2032,CAP,4074.3302877643187
2033,CAP,2569.601694347842
2034,CAP,2431.4193035210556
2035,CAP,2841.9083284395497
2036,CAP,2965.8369631848796
2037,CAP,6794.963140126409
2038,CAP,5747.944308609715
2039,CAP,7289.732955664686
2040,CAP,8889.033431431966
2041,CAP,6810.518048249688
2042,CAP,6848.624438484918
2043,CAP,6923.692935159758
2044,CAP,6591.366849459646
2045,CAP,7184.024659429014
2046,CAP,7251.676183915762
2047,CAP,5292.873079399655
2048,CAP,5536.168776710143
2049,CAP,7011.936922795865
2050,CAP,11898.103831858532
2051,CAP,6498.0759726270335
2053,CAP,7561.843243976011
2054,CAP,10033.192887222298
2055,CAP,12808.304191677787
2024,CAP,5569.5616444623365
2025,CAP,12198.570332327638
2021,CAP,2710.729552357368
2023,CAP,4304.688369115002
2022,CAP,6414.989510507812
2026,CAP,3351.595475260788
2028,CAP,2473.5593319571194
2052,CAP,8483.388648423424
2027,CAP,2420.5325167705555
2021,FIX,1266.5888293093167
2022,FIX,1275.886452964233
2023,FIX,1281.6793965439463
2024,FIX,1320.9244862436567
2025,FIX,1476.3979836224062
2026,FIX,1473.2941806204362
2027,FIX,1449.8079979359075
2028,FIX,1427.1556830622233
2029,FIX,1447.2142709506286
2030,FIX,1473.6009530927217
2031,FIX,1508.1013419979065
2032,FIX,1563.340826683193
2033,FIX,1591.2398857643311
2034,FIX,1616.9826358952162
2035,FIX,1649.6299625652296
2036,FIX,1682.1287669169133
2037,FIX,1707.559435481541
2038,FIX,1698.2304504123388
2039,FIX,1704.536348598394
2040,FIX,1728.7159699833596
2041,FIX,1782.069410690024
2042,FIX,1836.292191985093
2043,FIX,1890.9643192902652
2044,FIX,1945.1129568939143
2045,FIX,2000.0868573719704
2046,FIX,1942.9022885545753
2047,FIX,2008.3578422914588
2048,FIX,2031.3352770391516
2049,FIX,2108.970116944523
2050,FIX,2231.8509462983257
2051,FIX,2319.087137002112
2052,FIX,2365.4870584577848
2053,FIX,2416.283734830855
2054,FIX,2474.5252768340156
2055,FIX,2440.973944616456
2021,VAR,12.887903525477721
2022,VAR,-214.62204426434323
2023,VAR,37.321905428262546
2024,VAR,78.91852412019047
2025,VAR,-477.2220703148732
2026,VAR,-436.5186465486722
2027,VAR,-340.36650372799875
2028,VAR,-239.64688855797021
2029,VAR,-451.59838118636145
2030,VAR,-804.6882557829771
2031,VAR,-1209.8678949453629
2032,VAR,-1545.817739493508
2033,VAR,-1650.5887871252921
2034,VAR,-1732.985815214008
2035,VAR,-1896.920147127012
2036,VAR,-2023.9416564643145
2037,VAR,-2148.403106476797
2038,VAR,-2342.342601337935
2039,VAR,-2635.3836696689377
2040,VAR,-2991.1553421876774
2041,VAR,-3248.0094969007946
2042,VAR,-3532.4591395332413
2043,VAR,-3888.6442606581722
2044,VAR,-4114.729188526102
2045,VAR,-4348.861802910309
2046,VAR,-4583.528121338785
2047,VAR,-4815.753364001686
2048,VAR,-5088.502769786241
2049,VAR,-5671.62136435001
2050,VAR,-6274.406626650799
2051,VAR,-6701.964625719476
2052,VAR,-6957.95715873457
2053,VAR,-7218.546014332529
2054,VAR,-7482.309941992574
2055,VAR,-7069.943221507405
