YEAR,CostType,VALUE
2029,CAP,5381.338522756529
2030,CAP,5859.951517707225
2031,CAP,6620.243361635818
2032,CAP,4203.048803108613
2033,CAP,2801.8290561545386
2034,CAP,2473.2020371744115
2035,CAP,1951.6555323401735
2036,CAP,2622.357408085274
2037,CAP,4716.609817717679
2038,CAP,6559.475076588065
2039,CAP,6577.500361555633
2040,CAP,6880.427108900449
2041,CAP,5347.43117896706
2042,CAP,5389.5258763747515
2043,CAP,5471.888030053229
2044,CAP,5305.730718693137
2045,CAP,6170.959368314364
2046,CAP,6507.870297890538
2047,CAP,4882.74801483969
2048,CAP,5026.036188224556
2049,CAP,5208.428058538347
2050,CAP,5705.74727222919
2051,CAP,5836.963730715674
2052,CAP,7452.482392640844
2053,CAP,8660.106821916183
2054,CAP,9611.557362923604
2055,CAP,11749.652914812354
2024,CAP,4914.364845145851
2025,CAP,13357.624482556581
2021,CAP,2710.729552357367
2023,CAP,4188.889859878219
2022,CAP,6356.488253546811
2026,CAP,3341.311364598836
2027,CAP,2628.641570873356
2028,CAP,2525.1799824794107
2021,FIX,1266.5888293093167
2022,FIX,1277.6242054439085
2023,FIX,1286.9081994791522
2024,FIX,1342.5629762907197
2025,FIX,1580.52530644067
2026,FIX,1584.3303029880212
2027,FIX,1566.78601340681
2028,FIX,1547.3789885855917
2029,FIX,1574.1761299060522
2030,FIX,1604.7426179923343
2031,FIX,1647.5609841501496
2032,FIX,1707.0743699440604
2033,FIX,1745.8986970216663
2034,FIX,1779.5299126923996
2035,FIX,1805.3941548540074
2036,FIX,1843.5734572638282
2037,FIX,1864.1838179177769
2038,FIX,1879.033929112521
2039,FIX,1887.9314767602577
2040,FIX,1895.8978100512577
2041,FIX,1953.9891956070257
2042,FIX,2018.3757985896625
2043,FIX,2083.2630305297416
2044,FIX,2146.633329053959
2045,FIX,2208.062639156451
2046,FIX,2157.1442391587248
2047,FIX,2226.4354060465694
2048,FIX,2299.160565347208
2049,FIX,2365.32037004278
2050,FIX,2447.5192194591946
2051,FIX,2539.869234045993
2052,FIX,2607.971872306553
2053,FIX,2675.581020085833
2054,FIX,2744.345345921873
2055,FIX,2678.9411522736423
2021,VAR,12.88790352547726
2022,VAR,-210.6088215343513
2023,VAR,51.58480335233035
2024,VAR,113.68693120619697
2025,VAR,-749.8412746326512
2026,VAR,-669.5724332347335
2027,VAR,-565.3048246187474
2028,VAR,-437.8808477353179
2029,VAR,-636.7821196638942
2030,VAR,-962.0591484343618
2031,VAR,-1356.2439513953148
2032,VAR,-1669.6665368206238
2033,VAR,-1775.57815318739
2034,VAR,-1839.5208934181464
2035,VAR,-1943.3527762515491
2036,VAR,-2011.7294791758145
2037,VAR,-2001.6835144268778
2038,VAR,-2217.5188251222266
2039,VAR,-2550.380032018605
2040,VAR,-2946.6355595027017
2041,VAR,-3118.711551946036
2042,VAR,-3307.4498637391084
2043,VAR,-3569.126541657842
2044,VAR,-3711.6100412671462
2045,VAR,-3911.408156965647
2046,VAR,-3915.103115554703
2047,VAR,-4153.769764007073
2048,VAR,-4412.682465604459
2049,VAR,-4967.446303542735
2050,VAR,-5501.772435497824
2051,VAR,-5933.828884714668
2052,VAR,-6261.198786477672
2053,VAR,-6582.589152626166
2054,VAR,-6911.731579763347
2055,VAR,-6217.20786596383
