YEAR,CostType,VALUE
2029,CAP,6425.286526734205
2030,CAP,7362.655086867991
2031,CAP,7363.622407559153
2032,CAP,4314.765934351393
2033,CAP,2772.442604863823
2034,CAP,2886.2528583432663
2035,CAP,2278.340490929994
2036,CAP,3064.9235454933482
2037,CAP,7186.898081927487
2038,CAP,6138.643205629841
2039,CAP,6900.622340389628
2040,CAP,7397.022031567516
2041,CAP,6654.36139388248
2042,CAP,6879.6938963806115
2043,CAP,7406.744651268689
2044,CAP,7622.363512248489
2045,CAP,8881.581096032869
2046,CAP,8970.705636230521
2047,CAP,6152.781204977138
2048,CAP,6050.956356761969
2049,CAP,6952.561048327743
2050,CAP,8429.514333295034
2051,CAP,6955.709921645531
2052,CAP,10400.09356513139
2053,CAP,9870.835022736903
2054,CAP,11543.892615943292
2055,CAP,12691.303688238786
2026,CAP,6289.47781568842
2025,CAP,14147.933432121781
2027,CAP,3350.882011943875
2021,CAP,2710.729552357368
2023,CAP,4304.894407512871
2022,CAP,6463.465385428928
2024,CAP,5036.943736255149
2028,CAP,3316.1330016962543
2021,FIX,1266.5888293093167
2022,FIX,1274.4458082692627
2023,FIX,1280.1753273149034
2024,FIX,1331.9487755058153
2025,FIX,1573.2449873202827
2026,FIX,1627.6456755624563
2027,FIX,1621.7489136521556
2028,FIX,1611.502426951247
2029,FIX,1649.0925331936096
2030,FIX,1692.552185506211
2031,FIX,1741.1960861594785
2032,FIX,1800.706370790435
2033,FIX,1833.9843563456202
2034,FIX,1866.7494417686635
2035,FIX,1891.1235067501511
2036,FIX,1928.6928658274403
2037,FIX,1975.2779457751915
2038,FIX,1991.9817704928885
2039,FIX,2014.3126512076904
2040,FIX,2038.892874142213
2041,FIX,2109.4536663295253
2042,FIX,2176.9732014381443
2043,FIX,2243.3014110893773
2044,FIX,2308.595528563071
2045,FIX,2375.9731677942837
2046,FIX,2327.443641447816
2047,FIX,2401.052284349243
2048,FIX,2459.491275381014
2049,FIX,2535.891927727574
2050,FIX,2634.753271754905
2051,FIX,2725.7248881084242
2052,FIX,2792.6455958418883
2053,FIX,2872.2991152413238
2054,FIX,2953.4726433265487
2055,FIX,2857.5023044507193
2021,VAR,12.8879035254784
2022,VAR,-217.94871449072056
2023,VAR,33.21959541525268
2024,VAR,90.70786424358884
2025,VAR,-874.0708537860747
2026,VAR,-1065.3169714735682
2027,VAR,-1006.8680456045903
2028,VAR,-902.7488558023977
2029,VAR,-1090.9726649212244
2030,VAR,-1444.4449519621216
2031,VAR,-1854.5495033621612
2032,VAR,-2175.8344776708495
2033,VAR,-2302.1352970349603
2034,VAR,-2358.5003872945867
2035,VAR,-2466.746306486334
2036,VAR,-2533.2049971088836
2037,VAR,-2605.6705273177463
2038,VAR,-2725.134058524064
2039,VAR,-2972.5986220762557
2040,VAR,-3282.6385008020025
2041,VAR,-3450.3827613371877
2042,VAR,-3689.021090853425
2043,VAR,-4042.2424214293223
2044,VAR,-4262.233772314884
2045,VAR,-4483.1079555064725
2046,VAR,-3871.9785628572376
2047,VAR,-4123.8261203526
2048,VAR,-4391.836532377697
2049,VAR,-4936.147440516615
2050,VAR,-5535.989052302319
2051,VAR,-5911.491572665109
2052,VAR,-6182.078926242861
2053,VAR,-6458.548316441354
2054,VAR,-6736.256644681461
2055,VAR,-6055.774811950497
