YEAR,CostType,VALUE
2029,CAP,4733.3477217605705
2030,CAP,5278.445347109708
2031,CAP,5606.783421332589
2032,CAP,3637.533978669201
2033,CAP,2207.0525701828915
2034,CAP,1812.400798887547
2035,CAP,1375.9350383758465
2036,CAP,2071.6586008096315
2037,CAP,3612.7074953176248
2038,CAP,4155.643050668776
2039,CAP,5015.970551334082
2040,CAP,6361.906457733866
2041,CAP,4234.620877552895
2042,CAP,4450.084009984221
2043,CAP,4408.132433186873
2044,CAP,4542.461972319088
2045,CAP,4839.910532975394
2046,CAP,5156.681289919445
2047,CAP,3794.3326411386743
2048,CAP,3713.861826802427
2049,CAP,4277.994467376957
2050,CAP,4714.9270557083455
2051,CAP,4802.196484584912
2052,CAP,5503.643639348443
2053,CAP,6041.959939382782
2054,CAP,7555.468041994515
2055,CAP,9371.091107820657
2024,CAP,4914.364845145849
2025,CAP,8553.55638802162
2021,CAP,2710.729552357368
2023,CAP,4188.889859878221
2022,CAP,6356.488253546812
2026,CAP,2851.660600308599
2027,CAP,2023.0658963091423
2028,CAP,1753.9867054357057
2021,FIX,1266.5888293093167
2022,FIX,1277.6242054439085
2023,FIX,1286.9081994791522
2024,FIX,1342.5629762907201
2025,FIX,1462.4482347544852
2026,FIX,1454.4636023310632
2027,FIX,1425.4425065053244
2028,FIX,1390.3565907364402
2029,FIX,1407.3348110074437
2030,FIX,1427.3322150205663
2031,FIX,1454.870140782447
2032,FIX,1505.2255541794075
2033,FIX,1533.5695673356956
2034,FIX,1554.3161063817622
2035,FIX,1569.3849667387653
2036,FIX,1597.8908553044841
2037,FIX,1601.2299487269374
2038,FIX,1587.2495571141646
2039,FIX,1579.5616045835093
2040,FIX,1580.7335784273278
2041,FIX,1626.9176923234697
2042,FIX,1682.6526204665288
2043,FIX,1738.9727531124338
2044,FIX,1793.7706962280427
2045,FIX,1851.0887251066606
2046,FIX,1793.751779298868
2047,FIX,1852.4081621033197
2048,FIX,1912.7463427606515
2049,FIX,1983.0387440125546
2050,FIX,2059.17829245652
2051,FIX,2142.6150219650012
2052,FIX,2202.4952205836275
2053,FIX,2260.9688313383394
2054,FIX,2320.9666164291248
2055,FIX,2327.499797702377
2021,VAR,12.887903525477952
2022,VAR,-210.60882153435222
2023,VAR,51.584803352329665
2024,VAR,113.68693120619743
2025,VAR,-29.07446840675234
2026,VAR,-0.5934303461335779
2027,VAR,76.79875968254959
2028,VAR,153.70282469842735
2029,VAR,-33.53682876141659
2030,VAR,-412.5320748686315
2031,VAR,-837.6409992943817
2032,VAR,-1194.9546252124778
2033,VAR,-1345.895211393245
2034,VAR,-1455.648890162493
2035,VAR,-1615.3849411898536
2036,VAR,-1729.4792221269472
2037,VAR,-1707.5816129503396
2038,VAR,-1853.6980910410462
2039,VAR,-2133.9386889569396
2040,VAR,-2594.097973023977
2041,VAR,-2790.8364007267764
2042,VAR,-2982.635870429751
2043,VAR,-3255.8946557137606
2044,VAR,-3426.50643763695
2045,VAR,-3571.119686443751
2046,VAR,-3948.43686925663
2047,VAR,-4225.9578296581385
2048,VAR,-4523.075438320804
2049,VAR,-5080.021273985897
2050,VAR,-5655.187524296198
2051,VAR,-6168.216453377913
2052,VAR,-6572.109488461829
2053,VAR,-6989.629877885456
2054,VAR,-7417.834755330561
2055,VAR,-7623.964728017671
