YEAR,CostType,VALUE
2029,CAP,4738.249518090256
2030,CAP,5485.441685542835
2031,CAP,5796.3985983923
2032,CAP,3846.5699029568523
2033,CAP,2262.6055660416364
2034,CAP,2064.512738440432
2035,CAP,2132.7050697076165
2036,CAP,2153.3123112780713
2037,CAP,5395.955107514509
2038,CAP,4996.802063019383
2039,CAP,5861.875771632635
2040,CAP,7956.025070116423
2041,CAP,5463.772150708389
2042,CAP,5808.805472285208
2043,CAP,5596.853681704934
2044,CAP,5797.968615213154
2045,CAP,6077.127701350579
2046,CAP,6081.166218207491
2047,CAP,4152.964966416192
2048,CAP,4421.990081972658
2049,CAP,6115.097848981236
2050,CAP,10479.452381654166
2051,CAP,5069.836470579574
2052,CAP,6050.3260049052915
2054,CAP,7538.328073661562
2055,CAP,10048.297951081759
2024,CAP,4914.364845145849
2025,CAP,9593.397465150001
2021,CAP,2710.729552357368
2023,CAP,4188.889859878221
2022,CAP,6356.488253546811
2026,CAP,3135.319840244458
2028,CAP,2069.6037826907673
2053,CAP,5785.418598171094
2027,CAP,2156.468762976905
2021,FIX,1266.5888293093167
2022,FIX,1277.6242054439085
2023,FIX,1286.9081994791522
2024,FIX,1342.56297629072
2025,FIX,1443.8318477394287
2026,FIX,1436.4328411746824
2027,FIX,1409.7332236632126
2028,FIX,1380.0029590090467
2029,FIX,1396.8932652533288
2030,FIX,1420.3655264256026
2031,FIX,1450.9458147500386
2032,FIX,1502.0573140704196
2033,FIX,1528.9384950475853
2034,FIX,1546.4547333167798
2035,FIX,1571.183028302034
2036,FIX,1595.0501166947388
2037,FIX,1604.330785228823
2038,FIX,1586.029948359766
2039,FIX,1560.2449136577081
2040,FIX,1571.4701940256173
2041,FIX,1613.9483729067067
2042,FIX,1660.9899797934993
2043,FIX,1709.1393183518296
2044,FIX,1754.4254307517965
2045,FIX,1801.0867051170824
2046,FIX,1735.2704839172297
2047,FIX,1790.4720039296496
2048,FIX,1812.643892579739
2049,FIX,1889.5924614482462
2050,FIX,2003.5739122323466
2051,FIX,2083.036939430892
2052,FIX,2120.5215516015414
2053,FIX,2159.1465945983227
2054,FIX,2209.9561177593914
2055,FIX,2208.7801755637615
2021,VAR,12.887903525477942
2022,VAR,-210.608821534352
2023,VAR,51.58480335232921
2024,VAR,113.6869312061972
2025,VAR,-81.84911167476601
2026,VAR,-51.12233695774654
2027,VAR,38.38640982752623
2028,VAR,104.39186965590099
2029,VAR,-66.8862752073486
2030,VAR,-447.0799633011779
2031,VAR,-872.7045330061522
2032,VAR,-1229.2648161352595
2033,VAR,-1357.35810466669
2034,VAR,-1464.1764489258596
2035,VAR,-1645.4920204410935
2036,VAR,-1750.4854687333523
2037,VAR,-1870.5611006788008
2038,VAR,-2067.150763245049
2039,VAR,-2384.0467551812026
2040,VAR,-2756.2584632536523
2041,VAR,-3015.805284501851
2042,VAR,-3281.751827979935
2043,VAR,-3615.477461118313
2044,VAR,-3835.3298211819056
2045,VAR,-4047.951501745001
2046,VAR,-4442.742988753327
2047,VAR,-4693.762522250556
2048,VAR,-5011.492930596995
2049,VAR,-5583.187844247808
2050,VAR,-6184.644768959734
2051,VAR,-6654.36466253504
2052,VAR,-6959.204518278003
2053,VAR,-7272.073351919789
2054,VAR,-7594.776109157642
2055,VAR,-7687.167079489517
