YEAR,CostType,VALUE
2029,CAP,4776.169284353999
2030,CAP,5247.786906495375
2031,CAP,5610.32110895555
2032,CAP,3637.0706073227966
2033,CAP,2300.698783750037
2034,CAP,1814.4014313771359
2035,CAP,1505.5271953259794
2036,CAP,2072.864373994422
2037,CAP,3606.870316262095
2038,CAP,4285.450151873773
2039,CAP,4889.509988865517
2040,CAP,6358.087768542822
2041,CAP,4233.581242046973
2042,CAP,4765.6827492152715
2043,CAP,4717.0551115300395
2044,CAP,4821.376064156023
2045,CAP,5141.3975984955605
2046,CAP,5214.08209679953
2047,CAP,3791.99270952767
2048,CAP,3688.181861578823
2049,CAP,4393.118123659454
2050,CAP,4800.4717355803305
2051,CAP,4791.044647514007
2052,CAP,5577.560920141133
2053,CAP,6133.292516057637
2054,CAP,7497.806577491539
2055,CAP,9365.352820986684
2026,CAP,4573.041593112482
2025,CAP,13849.13252562927
2027,CAP,2205.05570767981
2021,CAP,2710.729552357368
2023,CAP,4188.88985987822
2022,CAP,6356.48825354681
2024,CAP,4914.204520704551
2028,CAP,1749.6441131080285
2021,FIX,1266.5888293093167
2022,FIX,1277.6242054439085
2023,FIX,1286.9081994791522
2024,FIX,1342.5590723496475
2025,FIX,1592.2266641422173
2026,FIX,1627.3552818747517
2027,FIX,1603.2051428721797
2028,FIX,1567.5209237414458
2029,FIX,1584.72797714027
2030,FIX,1603.6269533960374
2031,FIX,1630.9878111566072
2032,FIX,1681.082589299575
2033,FIX,1710.6436024600534
2034,FIX,1731.1695067257128
2035,FIX,1748.0333751400144
2036,FIX,1776.3058953353157
2037,FIX,1779.0621607590942
2038,FIX,1765.9641830556761
2039,FIX,1756.6885031652337
2040,FIX,1757.8351068745312
2041,FIX,1803.698517479126
2042,FIX,1856.8254921139348
2043,FIX,1910.2357542442244
2044,FIX,1962.0452217501836
2045,FIX,2016.3040717833765
2046,FIX,1959.4088384780391
2047,FIX,2017.1798571639224
2048,FIX,2073.5686629827037
2049,FIX,2140.562344231478
2050,FIX,2212.3879637457467
2051,FIX,2294.713284582588
2052,FIX,2352.4797388078578
2053,FIX,2410.8996314399365
2054,FIX,2470.835936684261
2055,FIX,2351.9121289865775
2021,VAR,12.887903525478176
2022,VAR,-210.6088215343513
2023,VAR,51.584803352329665
2024,VAR,113.70944976129773
2025,VAR,-837.4675631951841
2026,VAR,-1073.1235887178702
2027,VAR,-1041.777062469145
2028,VAR,-978.5476457801554
2029,VAR,-1181.4249334877209
2030,VAR,-1564.9413657826483
2031,VAR,-1997.7107070154705
2032,VAR,-2363.211997009074
2033,VAR,-2534.57342624997
2034,VAR,-2649.6995313216567
2035,VAR,-2832.8605580531207
2036,VAR,-2951.4625505120184
2037,VAR,-2943.0508207786065
2038,VAR,-3101.584049153478
2039,VAR,-3396.5282986449442
2040,VAR,-3911.9139368100605
2041,VAR,-4172.216192480531
2042,VAR,-4463.05282955959
2043,VAR,-4838.005508879848
2044,VAR,-5108.295022629987
2045,VAR,-5358.163394690621
2046,VAR,-4742.761830859473
2047,VAR,-5074.408713348952
2048,VAR,-5417.471040764008
2049,VAR,-6035.861048796372
2050,VAR,-6671.263285115266
2051,VAR,-7181.56933364544
2052,VAR,-7591.356641944642
2053,VAR,-8009.364577508688
2054,VAR,-8440.945989967646
2055,VAR,-7932.718467015626
