YEAR,CostType,VALUE
2029,CAP,6215.166779149491
2030,CAP,7183.574576239549
2031,CAP,7159.746750456234
2032,CAP,4645.223003178045
2033,CAP,2717.334872920964
2034,CAP,4824.527743372564
2035,CAP,2816.0090902966726
2036,CAP,3494.0120947893856
2037,CAP,6017.698561224151
2038,CAP,5450.292889647959
2039,CAP,7459.559658269678
2040,CAP,7559.320787284883
2041,CAP,6894.138392000436
2042,CAP,6378.090838626642
2043,CAP,6467.294115052485
2044,CAP,6422.825283452508
2045,CAP,6954.616994897828
2046,CAP,6579.858514399225
2047,CAP,4898.371024463787
2048,CAP,4710.820330206649
2049,CAP,6287.517155865899
2050,CAP,9387.930110805812
2052,CAP,6411.759402084089
2054,CAP,7894.736834062991
2055,CAP,9312.805825877585
2024,CAP,5022.913489802143
2025,CAP,11947.344155375915
2021,CAP,2710.729552357368
2023,CAP,4295.653962537261
2022,CAP,6458.929455721613
2026,CAP,4502.710994615628
2028,CAP,3289.4290938891954
2051,CAP,5739.822831648542
2053,CAP,5905.804068104649
2027,CAP,3030.4263677405065
2021,FIX,1266.5888293093167
2022,FIX,1274.400469122921
2023,FIX,1279.992275363684
2024,FIX,1331.5362483493266
2025,FIX,1492.4007655840096
2026,FIX,1498.4439568866605
2027,FIX,1481.1754597108288
2028,FIX,1466.5222610048847
2029,FIX,1499.7400209167558
2030,FIX,1539.584353347091
2031,FIX,1583.614099138659
2032,FIX,1637.2830168262774
2033,FIX,1659.363533354653
2034,FIX,1700.5669640331278
2035,FIX,1719.3533517295134
2036,FIX,1752.7892247146829
2037,FIX,1760.3817753620635
2038,FIX,1740.2857558655364
2039,FIX,1731.5356480536466
2040,FIX,1735.725191420939
2041,FIX,1775.6298851360527
2042,FIX,1814.090013181992
2043,FIX,1850.8793209854232
2044,FIX,1884.912283912791
2045,FIX,1919.6600546929417
2046,FIX,1839.5170601194743
2047,FIX,1892.6869845259469
2048,FIX,1885.3889765856375
2049,FIX,1936.4349846424402
2050,FIX,2037.9196667589038
2051,FIX,2118.681077941334
2052,FIX,2178.8710925841738
2053,FIX,2230.3990876807175
2054,FIX,2282.576788939411
2055,FIX,2240.559256383337
2021,VAR,12.887903525478396
2022,VAR,-217.9487144907206
2023,VAR,33.21959541525222
2024,VAR,90.68534568848911
2025,VAR,-458.4492011289876
2026,VAR,-389.8976613144849
2027,VAR,-272.87062681472383
2028,VAR,-161.82025890478488
2029,VAR,-339.86583646104305
2030,VAR,-692.045745997544
2031,VAR,-1099.5415534423364
2032,VAR,-1442.9028393059111
2033,VAR,-1550.3738460911022
2034,VAR,-1675.6060878658107
2035,VAR,-1840.495701413924
2036,VAR,-1943.8357445814174
2037,VAR,-2068.352430083377
2038,VAR,-2244.3293499366255
2039,VAR,-2612.274831478301
2040,VAR,-2961.7479020044
2041,VAR,-3212.7708204829523
2042,VAR,-3469.1293765891137
2043,VAR,-3824.036754961376
2044,VAR,-4039.3787727440213
2045,VAR,-4231.551852234747
2046,VAR,-4459.734465436556
2047,VAR,-4643.55216829543
2048,VAR,-4841.49038448776
2049,VAR,-5320.406745630626
2050,VAR,-5799.24974797887
2051,VAR,-6169.78762685361
2052,VAR,-6367.252471333488
2053,VAR,-6562.862128993263
2054,VAR,-6754.674286908338
2055,VAR,-6255.58514663304
