YEAR,CostType,VALUE
2029,CAP,6110.892234331104
2030,CAP,6565.876451202469
2031,CAP,6975.814920519366
2032,CAP,4091.8976376142755
2033,CAP,2711.758924947402
2034,CAP,2679.901873687976
2035,CAP,2605.235614212071
2036,CAP,3320.5958312604835
2037,CAP,6579.929696554827
2038,CAP,7428.041587917354
2039,CAP,7677.585396027816
2040,CAP,7972.46936913115
2041,CAP,7680.424645791627
2042,CAP,7994.662222218646
2043,CAP,8195.096059588894
2044,CAP,8321.903739422534
2045,CAP,8849.15072086065
2046,CAP,9708.942812146497
2047,CAP,7109.462460926986
2048,CAP,7366.6486767799115
2049,CAP,8041.6408529008595
2050,CAP,8927.987552830604
2051,CAP,8256.568402289497
2053,CAP,11799.880478382693
2054,CAP,13195.257347311193
2055,CAP,14916.499964338322
2024,CAP,5031.755891461614
2025,CAP,11239.429836094227
2021,CAP,2710.729552357368
2023,CAP,4300.63529082579
2022,CAP,5876.417895271987
2026,CAP,3919.8053233392498
2052,CAP,11142.431987723887
2028,CAP,3073.4764495001414
2027,CAP,3040.435698615091
2021,FIX,1266.5888293093167
2022,FIX,1303.2086471858124
2023,FIX,1302.3085328908205
2024,FIX,1354.0865026851427
2025,FIX,1532.2188384580093
2026,FIX,1551.5878158907287
2027,FIX,1553.8863854103201
2028,FIX,1557.5005129730475
2029,FIX,1612.766100657951
2030,FIX,1670.4358768399622
2031,FIX,1737.9929416620441
2032,FIX,1800.759642302063
2033,FIX,1839.4691594725434
2034,FIX,1872.8041352153402
2035,FIX,1900.3387508212818
2036,FIX,1938.962357154084
2037,FIX,1958.3647306265443
2038,FIX,1983.58249682977
2039,FIX,2008.9444020803562
2040,FIX,2030.648690428157
2041,FIX,2085.400773585549
2042,FIX,2140.3885247448343
2043,FIX,2195.922845560021
2044,FIX,2250.125087782469
2045,FIX,2305.4731600679984
2046,FIX,2242.9548223896854
2047,FIX,2319.5711389984613
2048,FIX,2387.8881865320186
2049,FIX,2474.558505562911
2050,FIX,2575.6814524924953
2051,FIX,2682.9258856480756
2052,FIX,2774.943923212403
2053,FIX,2869.2974199410082
2054,FIX,2967.0331309104163
2055,FIX,2972.50109544023
2021,VAR,12.887903525477942
2022,VAR,-189.36683699454392
2023,VAR,68.4865633829147
2024,VAR,119.69788204765733
2025,VAR,-410.59600710691575
2026,VAR,-353.05228431745286
2027,VAR,-242.1371313963777
2028,VAR,-128.56427177437578
2029,VAR,-315.8131316489971
2030,VAR,-663.4410488471623
2031,VAR,-1060.1649099107144
2032,VAR,-1384.242994285597
2033,VAR,-1490.7231386883561
2034,VAR,-1567.2879790357233
2035,VAR,-1720.585223905071
2036,VAR,-1821.2421990475184
2037,VAR,-1945.6579846031811
2038,VAR,-2103.6368439399303
2039,VAR,-2344.169269545062
2040,VAR,-2633.0922194769496
2041,VAR,-2850.636689182725
2042,VAR,-3105.638017325208
2043,VAR,-3440.211253956308
2044,VAR,-3667.441195645632
2045,VAR,-3888.303021806962
2046,VAR,-4168.750248196929
2047,VAR,-4436.075323715413
2048,VAR,-4717.202493116556
2049,VAR,-5261.323498366923
2050,VAR,-5842.011277326306
2051,VAR,-6273.578668381569
2052,VAR,-6604.0505994253235
2053,VAR,-6910.695923991062
2054,VAR,-7217.581544979458
2055,VAR,-6860.463940788961
