YEAR,CostType,VALUE
2029,CAP,5217.4042762782565
2030,CAP,5610.668405824855
2031,CAP,5937.232888891989
2032,CAP,3958.0068466868993
2033,CAP,2352.3702131515142
2034,CAP,2069.4438576153666
2035,CAP,1710.3230948471614
2036,CAP,2348.619723435733
2037,CAP,4219.655773419495
2038,CAP,4778.409996991683
2039,CAP,6125.173192839247
2040,CAP,6397.415835459287
2041,CAP,5120.779605012421
2042,CAP,5339.816214001226
2043,CAP,5118.4134535399935
2044,CAP,5195.764232375256
2045,CAP,5388.776894274867
2046,CAP,5327.613882277175
2047,CAP,3938.7356842122254
2048,CAP,4157.025532841394
2049,CAP,4340.5900031379115
2050,CAP,4866.73242693658
2051,CAP,4724.502918024562
2052,CAP,5053.882902681555
2053,CAP,5458.615999700221
2054,CAP,7312.560329210966
2055,CAP,8703.837836350296
2024,CAP,4914.364845145855
2025,CAP,11797.122160098555
2021,CAP,2710.729552357368
2023,CAP,4188.865851878217
2022,CAP,6356.446239546811
2026,CAP,3245.9508779833204
2028,CAP,2192.3288450949963
2027,CAP,2307.3581355002075
2021,FIX,1266.5888293093167
2022,FIX,1277.6237854439084
2023,FIX,1286.9071194791522
2024,FIX,1342.56135629072
2025,FIX,1507.2416886453939
2026,FIX,1501.034637037861
2027,FIX,1476.527688270513
2028,FIX,1448.354273229751
2029,FIX,1472.323604662799
2030,FIX,1497.0385637738543
2031,FIX,1529.3708740176505
2032,FIX,1583.1414158569833
2033,FIX,1612.5121433853303
2034,FIX,1635.5061159161137
2035,FIX,1654.8718439231661
2036,FIX,1686.2808942681893
2037,FIX,1693.8846626459597
2038,FIX,1677.9363317376078
2039,FIX,1672.6501696475846
2040,FIX,1685.5470055017747
2041,FIX,1724.166479177673
2042,FIX,1766.1379625542443
2043,FIX,1808.9502443791232
2044,FIX,1847.031901693568
2045,FIX,1886.0898813038846
2046,FIX,1811.9078415466706
2047,FIX,1862.1906876735272
2048,FIX,1890.364174039818
2049,FIX,1948.7895312698256
2050,FIX,2012.9350460331316
2051,FIX,2088.8337391376544
2052,FIX,2126.411201750574
2053,FIX,2168.245745553457
2054,FIX,2211.598472658413
2055,FIX,2159.691137780572
2021,VAR,12.887903525477942
2022,VAR,-210.608821534352
2023,VAR,51.58480335232853
2024,VAR,113.68693120619719
2025,VAR,-430.3111646313431
2026,VAR,-391.20382292200765
2027,VAR,-289.3056236130216
2028,VAR,-210.40714783303483
2029,VAR,-408.7141045156535
2030,VAR,-775.2766253820171
2031,VAR,-1188.3304414642923
2032,VAR,-1533.542636815152
2033,VAR,-1647.378686966747
2034,VAR,-1742.5483254162345
2035,VAR,-1892.6031695522456
2036,VAR,-1991.2485369438007
2037,VAR,-1996.9496464757824
2038,VAR,-2185.175883682755
2039,VAR,-2594.840242821598
2040,VAR,-2980.5217195120154
2041,VAR,-3257.481370617082
2042,VAR,-3544.516758767254
2043,VAR,-3901.010072406899
2044,VAR,-4150.658941382241
2045,VAR,-4383.641583840604
2046,VAR,-4633.546521325543
2047,VAR,-4900.83067124345
2048,VAR,-5248.01641116174
2049,VAR,-5788.277141361551
2050,VAR,-6362.536022388562
2051,VAR,-6848.517575316637
2052,VAR,-7196.700249001804
2053,VAR,-7549.005599379851
2054,VAR,-7907.767407623587
2055,VAR,-7599.7102122180195
