YEAR,CostType,VALUE
2029,CAP,5579.02633679371
2030,CAP,6974.479775676402
2031,CAP,6983.812420791381
2032,CAP,4132.712546998666
2033,CAP,2509.5203383288067
2034,CAP,4162.7762350048215
2035,CAP,2799.038361458028
2036,CAP,3478.634731729386
2037,CAP,6504.25186746644
2038,CAP,5815.1026997688705
2039,CAP,8383.670277408139
2040,CAP,8608.854482728331
2041,CAP,7364.187345368892
2042,CAP,6910.4466358540185
2043,CAP,7192.905170382989
2044,CAP,7326.441895890394
2045,CAP,8110.010328616197
2046,CAP,7798.877859099106
2047,CAP,5429.8131233565455
2048,CAP,5330.549848493584
2049,CAP,7090.838894474356
2050,CAP,10883.52553708804
2053,CAP,7431.426405609567
2054,CAP,10642.63832769312
2055,CAP,11667.38064889366
2024,CAP,5032.3735201436075
2025,CAP,9787.683149228158
2021,CAP,2710.729552357368
2023,CAP,4301.814259187667
2022,CAP,6461.953073014294
2026,CAP,4077.494535010187
2028,CAP,3111.250808390428
2051,CAP,7015.339972856873
2052,CAP,8622.517364280764
2027,CAP,2655.806794871558
2021,FIX,1266.5888293093167
2022,FIX,1274.4306952204822
2023,FIX,1280.1143099978303
2024,FIX,1331.8138690810338
2025,FIX,1424.416573590052
2026,FIX,1427.2144568301303
2027,FIX,1406.6658457091064
2028,FIX,1391.9585788473423
2029,FIX,1417.086547149588
2030,FIX,1455.9583052982166
2031,FIX,1499.1864729632073
2032,FIX,1554.058690746579
2033,FIX,1576.898877730504
2034,FIX,1614.5905188944464
2035,FIX,1636.3900244625975
2036,FIX,1672.8105675370991
2037,FIX,1684.4445398340113
2038,FIX,1677.8226706087771
2039,FIX,1681.4874367486036
2040,FIX,1703.4078086863308
2041,FIX,1754.8037829744733
2042,FIX,1805.7518460852407
2043,FIX,1856.3730269729404
2044,FIX,1905.6288270440405
2045,FIX,1957.2042264619865
2046,FIX,1895.0720850698076
2047,FIX,1957.179848551833
2048,FIX,1967.2371246950604
2049,FIX,2034.4387647973363
2050,FIX,2155.8898491805708
2051,FIX,2245.0282119484473
2052,FIX,2313.7241174171795
2053,FIX,2363.0278861775823
2054,FIX,2424.8122422310157
2055,FIX,2434.7477640927978
2021,VAR,12.887903525478972
2022,VAR,-217.9487144907204
2023,VAR,33.21959541525175
2024,VAR,90.68534568848843
2025,VAR,-108.65926011468238
2026,VAR,-43.74802273978221
2027,VAR,63.995718013120474
2028,VAR,155.89481904117304
2029,VAR,12.002805535044889
2030,VAR,-347.97072647647445
2031,VAR,-761.5930502035451
2032,VAR,-1087.0813360745408
2033,VAR,-1195.2157572641377
2034,VAR,-1307.3034084527053
2035,VAR,-1483.3821710716231
2036,VAR,-1592.9376829490172
2037,VAR,-1725.1943548369438
2038,VAR,-1886.411993460098
2039,VAR,-2256.2108455851862
2040,VAR,-2573.036735508805
2041,VAR,-2806.5310620395603
2042,VAR,-3047.8971573364506
2043,VAR,-3384.5332509743107
2044,VAR,-3584.5549841327397
2045,VAR,-3761.5715168085057
2046,VAR,-4140.994509022444
2047,VAR,-4333.2857615524235
2048,VAR,-4533.735677877113
2049,VAR,-5004.334799806374
2050,VAR,-5523.544377255643
2051,VAR,-5912.057679656507
2052,VAR,-6126.223977861816
2053,VAR,-6340.17629688576
2054,VAR,-6552.0981122707335
2055,VAR,-6512.577754392438
