YEAR,CostType,VALUE
2029,CAP,5879.481891072891
2030,CAP,6844.3059597765805
2031,CAP,6895.492255251103
2032,CAP,4043.7699764675203
2033,CAP,2410.9411647094835
2034,CAP,2667.0701859294813
2035,CAP,2126.7249386230824
2036,CAP,2839.150703924483
2037,CAP,6347.335574684889
2038,CAP,5458.253381201152
2039,CAP,6972.550429559805
2040,CAP,7133.9081442185025
2041,CAP,6128.921603669041
2042,CAP,5729.338692252935
2043,CAP,5970.831039504306
2044,CAP,6085.608523841726
2045,CAP,6865.430411016102
2046,CAP,7006.989519780345
2047,CAP,4967.840509620619
2048,CAP,4878.995539061209
2049,CAP,5552.906557557312
2050,CAP,5688.899898473111
2051,CAP,5965.117951010454
2052,CAP,8053.117185290742
2053,CAP,7862.3063320286565
2054,CAP,9457.737822950021
2055,CAP,10325.292640594125
2026,CAP,5684.722043118546
2025,CAP,14039.508149674737
2027,CAP,2786.483983096918
2021,CAP,2710.729552357368
2023,CAP,4298.734110862467
2022,CAP,6460.441768136245
2024,CAP,5027.4837059136835
2028,CAP,2851.0160933449715
2021,FIX,1266.5888293093167
2022,FIX,1274.4155821717018
2023,FIX,1280.053292680757
2024,FIX,1331.6711547741077
2025,FIX,1578.5135998592057
2026,FIX,1626.1942294357573
2027,FIX,1612.0943934251309
2028,FIX,1594.874182744607
2029,FIX,1626.9557054399825
2030,FIX,1665.5247445940174
2031,FIX,1709.528219273118
2032,FIX,1766.611953454409
2033,FIX,1796.8675212377855
2034,FIX,1825.842022747555
2035,FIX,1849.0523793714558
2036,FIX,1885.1509065075002
2037,FIX,1916.2056871047616
2038,FIX,1923.5160932319002
2039,FIX,1932.3932118832481
2040,FIX,1935.2995954692997
2041,FIX,1990.7961220911882
2042,FIX,2047.1680116205705
2043,FIX,2103.08835163169
2044,FIX,2157.3937062267873
2045,FIX,2212.634868480762
2046,FIX,2146.2547013645626
2047,FIX,2205.104295045926
2048,FIX,2256.8432417186928
2049,FIX,2320.8528288642747
2050,FIX,2392.3203138103772
2051,FIX,2477.3109283783815
2052,FIX,2528.9890408963292
2053,FIX,2573.0104044603163
2054,FIX,2626.8263021568055
2055,FIX,2502.6068021892174
2021,VAR,12.88790352547726
2022,VAR,-217.9487144907199
2023,VAR,33.21959541525427
2024,VAR,90.70786424358897
2025,VAR,-881.7983770307619
2026,VAR,-1076.2924789857698
2027,VAR,-1011.3432492759803
2028,VAR,-912.4977160681041
2029,VAR,-1098.6554879977634
2030,VAR,-1459.0720307359677
2031,VAR,-1876.701054273193
2032,VAR,-2207.048798704812
2033,VAR,-2335.7694842751066
2034,VAR,-2413.7670792197914
2035,VAR,-2559.1579207989516
2036,VAR,-2647.0081202208426
2037,VAR,-2764.162373977338
2038,VAR,-2892.7840533460358
2039,VAR,-3225.726814518513
2040,VAR,-3632.6519652789098
2041,VAR,-3881.394857464603
2042,VAR,-4135.963555412601
2043,VAR,-4491.246648218923
2044,VAR,-4715.784618985815
2045,VAR,-4933.234305707612
2046,VAR,-4339.847527728609
2047,VAR,-4611.946277046251
2048,VAR,-4903.032723575582
2049,VAR,-5457.157469891416
2050,VAR,-6017.865799985408
2051,VAR,-6450.712717576286
2052,VAR,-6746.335321503808
2053,VAR,-7109.502444154423
2054,VAR,-7400.234169136881
2055,VAR,-6727.818788887808
