YEAR,CostType,VALUE
2029,CAP,5585.935897363483
2030,CAP,6482.455680035629
2031,CAP,6589.801945710623
2032,CAP,4181.218528596847
2033,CAP,2435.7497061629374
2034,CAP,4220.4727574914605
2035,CAP,2269.2161474524755
2036,CAP,3015.35787318753
2037,CAP,5568.145680170509
2038,CAP,4856.878973760511
2039,CAP,7059.938949092024
2040,CAP,7176.825905414153
2041,CAP,5831.243899210928
2042,CAP,5524.554432617514
2043,CAP,5637.1718928437585
2044,CAP,5716.576579796831
2045,CAP,6255.992114858888
2046,CAP,5991.830449981713
2047,CAP,4382.298625946597
2048,CAP,4340.823072632617
2049,CAP,5781.031132968636
2050,CAP,8857.548539578069
2051,CAP,5269.970371757839
2052,CAP,5967.856600772507
2053,CAP,5415.520396886605
2054,CAP,7452.960090003777
2055,CAP,8300.089150291908
2026,CAP,5217.54964076888
2025,CAP,14142.381226049114
2027,CAP,2485.6937443812826
2021,CAP,2710.729552357368
2023,CAP,4295.653962537263
2022,CAP,6458.929455721613
2024,CAP,5022.753165360836
2028,CAP,2407.903733835704
2021,FIX,1266.5888293093167
2022,FIX,1274.400469122921
2023,FIX,1279.9922753636843
2024,FIX,1331.532344408254
2025,FIX,1572.5343012647859
2026,FIX,1611.014220615561
2027,FIX,1590.7686168050288
2028,FIX,1565.6927588981562
2029,FIX,1591.6047762140884
2030,FIX,1622.8160205040372
2031,FIX,1659.984818932835
2032,FIX,1710.0322620985562
2033,FIX,1735.5937322502286
2034,FIX,1771.7434412297202
2035,FIX,1785.893011046355
2036,FIX,1815.6072575401638
2037,FIX,1820.0844891141046
2038,FIX,1792.7782048156873
2039,FIX,1781.3146930592275
2040,FIX,1768.1277492202296
2041,FIX,1806.2602383848905
2042,FIX,1843.5914442428484
2043,FIX,1879.5240563259094
2044,FIX,1913.1510179436748
2045,FIX,1947.4580734482417
2046,FIX,1867.4419916597774
2047,FIX,1918.2902694196619
2048,FIX,1916.9928536371663
2049,FIX,1970.0316871538112
2050,FIX,2071.00575640359
2051,FIX,2149.605870522791
2052,FIX,2206.997160151872
2053,FIX,2259.276606910982
2054,FIX,2308.6452667072735
2055,FIX,2181.1174799897913
2021,VAR,12.887903525476794
2022,VAR,-217.9487144907206
2023,VAR,33.219595415253586
2024,VAR,90.70786424358896
2025,VAR,-875.6437929147024
2026,VAR,-1079.8257417806687
2027,VAR,-1034.5842796921686
2028,VAR,-942.3568164126362
2029,VAR,-1142.1791518461644
2030,VAR,-1511.4622451822702
2031,VAR,-1939.1539015805108
2032,VAR,-2299.2798831239093
2033,VAR,-2459.9851589706095
2034,VAR,-2602.45737028863
2035,VAR,-2765.222163602592
2036,VAR,-2884.96516254876
2037,VAR,-3025.62009906976
2038,VAR,-3214.30333945446
2039,VAR,-3614.7309391600547
2040,VAR,-4072.5579376088767
2041,VAR,-4378.722796425124
2042,VAR,-4697.02553705048
2043,VAR,-5112.289329743057
2044,VAR,-5399.423837418465
2045,VAR,-5669.2098490650715
2046,VAR,-5074.99676117004
2047,VAR,-5331.245455444752
2048,VAR,-5618.709251758767
2049,VAR,-6176.919670366833
2050,VAR,-6731.897411683271
2051,VAR,-7158.862012730372
2052,VAR,-7411.741488008882
2053,VAR,-7666.174611766592
2054,VAR,-7920.87709759453
2055,VAR,-7213.541879197008
