YEAR,CostType,VALUE
2030,CAP,5421.826230827814
2031,CAP,5788.742479125133
2032,CAP,3808.3268010474567
2033,CAP,2435.4004886410553
2034,CAP,2079.925134802837
2035,CAP,1716.5568205242105
2036,CAP,2224.144440543824
2037,CAP,4232.776968697947
2038,CAP,5549.059429823616
2039,CAP,6112.645979428708
2040,CAP,6347.308387306745
2041,CAP,5290.421101837485
2042,CAP,5244.618792969594
2043,CAP,5232.9827844780875
2044,CAP,4933.487350586455
2045,CAP,5317.448128137396
2046,CAP,5331.387448045591
2047,CAP,4088.4842329281723
2048,CAP,4188.911537253834
2049,CAP,4331.142848489725
2050,CAP,4743.9649529880635
2051,CAP,4719.351571042785
2052,CAP,5335.981740280769
2053,CAP,5999.529861340926
2054,CAP,7158.639888178139
2055,CAP,8115.382760318066
2026,CAP,4858.0945787857445
2025,CAP,13991.313028345608
2027,CAP,2395.855875135644
2021,CAP,2710.729552357368
2023,CAP,4188.8658518782195
2022,CAP,6356.446239546812
2024,CAP,4914.204520704549
2029,CAP,4787.115275584911
2028,CAP,2122.450409557478
2021,FIX,1266.5888293093167
2022,FIX,1277.6237854439084
2023,FIX,1286.9071194791522
2024,FIX,1342.5574523496475
2025,FIX,1588.8911034577725
2026,FIX,1625.1579823049815
2027,FIX,1604.8703833220115
2028,FIX,1577.7135346695377
2029,FIX,1593.7073714597705
2030,FIX,1616.053042195259
2031,FIX,1647.0312122681828
2032,FIX,1699.6151156503313
2033,FIX,1731.4860626957834
2034,FIX,1757.8003989343563
2035,FIX,1778.9105325688063
2036,FIX,1809.873919323932
2037,FIX,1816.3470138121136
2038,FIX,1808.0863597314014
2039,FIX,1799.1598992923032
2040,FIX,1794.2108457370061
2041,FIX,1835.1402277039654
2042,FIX,1875.747547396924
2043,FIX,1915.6162192435997
2044,FIX,1954.3294607154128
2045,FIX,1992.3061992889122
2046,FIX,1917.8601261943054
2047,FIX,1969.947920923924
2048,FIX,1993.2150136442813
2049,FIX,2045.361747212267
2050,FIX,2107.034212940764
2051,FIX,2182.05042401064
2052,FIX,2223.462877000695
2053,FIX,2265.615046048606
2054,FIX,2312.1100560707287
2055,FIX,2176.23978674069
2021,VAR,12.887903525478166
2022,VAR,-210.608821534352
2023,VAR,51.5848033523299
2024,VAR,113.70944976129728
2025,VAR,-851.81216042368
2026,VAR,-1071.281591077223
2027,VAR,-1021.241463242891
2028,VAR,-925.3374727028258
2029,VAR,-1130.9365750886057
2030,VAR,-1483.8377863915257
2031,VAR,-1891.8061220616787
2032,VAR,-2232.1127205567773
2033,VAR,-2369.071316560899
2034,VAR,-2458.5440590593134
2035,VAR,-2613.6948626167073
2036,VAR,-2708.351242873762
2037,VAR,-2754.1343861248133
2038,VAR,-2999.2103311162564
2039,VAR,-3409.1391669731056
2040,VAR,-3894.4246714594606
2041,VAR,-4201.378818482322
2042,VAR,-4536.900012607
2043,VAR,-4950.197717509522
2044,VAR,-5238.798119664244
2045,VAR,-5538.284881551188
2046,VAR,-4946.017915903303
2047,VAR,-5238.368776815658
2048,VAR,-5565.634555787705
2049,VAR,-6169.295918288962
2050,VAR,-6777.032865396157
2051,VAR,-7259.179569772386
2052,VAR,-7602.714416912215
2053,VAR,-7948.191793069479
2054,VAR,-8289.010400862462
2055,VAR,-7687.14118579256
